policy_id,title,organization,support_ratio,ratio_audit_class,ratio_audit_reasons,roi_apply_method,manual_status,manual_required,manual_category,has_selected,has_numeric,ratio_candidate_count,amount_candidate_count,url
PBLN_000000000123603,[경북] 구미시 2026년 핵심부품ㆍ소재기술 개발사업 신규지원(단기상용화R&Dㆍ기술컨설팅) 대상과제 공고,경상북도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123603
PBLN_000000000123599,[울산] 2026년 지역 중소기업 가치 성장 ESG 정밀진단 및 컨설팅 참여 기업 모집 공고,울산광역시,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123599
PBLN_000000000123203,AI기반 Age-Tech 산업 중심의 디지털의료제품 지원 바이오데이터 및 알고리즘 실증 기술서비스 모집 상시 공고(산업혁신기반구축ㆍ2차년도),산업통상부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123203
PBLN_000000000123261,[인천] 2026년 우수디자인 시제품개발지원사업 모집 공고,인천광역시,0.7,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,reviewed,False,keep_old_amount,False,True,3,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123261
PBLN_000000000123605,[경기] 2026년 AI기업 글로벌 공동연구ㆍ해외진출 지원 예비참여기업 공개모집 공고,경기도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123605
SMARTFACTORY:2026-N-0073:1,[충남] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,recommend_only,pending,True,total_scale_manual_review,False,False,3,3,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0073&pbancSn=1
PBLN_000000000123607,[경북] 김천시 2026년 4차 중소기업 기술성장 디딤돌 사업 참가기업 추가모집 공고,경상북도,0.1,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123607
PBLN_000000000123615,2026년 독서경영 우수직장 인증 신청 공고,문화체육관광부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123615
PBLN_000000000123621,[경남] 2026년 하반기 농어촌진흥기금 융자계획 공고,경상남도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123621
PBLN_000000000123766,[충북] 2026년 스마트공장 구축 자부담금 지원사업 수혜기업 모집 공고,충청북도,,no_support_ratio,support_ratio 없음,subtract,pending,True,manual_representative_recoverable,False,False,0,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123766
PBLN_000000000123451,바이오의약품 소재부품장비 기업지원 프로그램 모집 공고,산업통상부,,no_support_ratio,support_ratio 없음,recommend_only,pending,True,recommend_only_payload,False,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123451
PBLN_000000000123625,[대구] 2026년 마을기업 로컬 업 협업 지원사업 참여기업 추가 모집 공고,대구광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123625
PBLN_000000000123628,2026년 2차 소상공인 가업승계(충남이어家) 지원사업 모집 공고,충청남도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123628
TECHNOPARK:1868,『고성능 전기차용 전동화시스템 성능평가 기반구축』 2026년도 기업지원 통합 모집 공고,충남테크노파크,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,0,https://www.ctp.or.kr/business/datadetail.do?seq=2709315
PBLN_000000000123630,[전북] 2026년 게임인재 맞춤형 인턴십 지원사업 모집 공고,전북특별자치도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123630
PBLN_000000000123636,[울산] 2026년 산학융합 혁신기반 활용사업 시제품 제작 지원 사업 참여기업 모집 공고,울산광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123636
PBLN_000000000123638,[경남] 2026년 4차 기술경영 애로해결을 위한 Quick Solution Program(기술닥터 및 이노카페심층상담) 참여기업 모집 공고,경상남도,,no_support_ratio,support_ratio 없음,recommend_only,pending,True,recommend_only_payload,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123638
PBLN_000000000123644,[전북] 2026년 3차 데이터 활용기업 맞춤형 지원사업 수요기업 모집 연장 공고,전북특별자치도,,no_support_ratio,support_ratio 없음,recommend_only,reviewed,False,keep_old_amount,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123644
TECHNOPARK:1873,「충남 지역혁신클러스터육성(비R&D)사업」사업화 지원 수혜기업 모집 공고(2차),충남테크노파크,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,pending,True,manual_representative_recoverable,False,False,1,8,https://www.ctp.or.kr/business/datadetail.do?seq=2709316
TECHNOPARK:946,「2026 제12회 한국 AI 신발디자인 공모전」후원사 모집,부산테크노파크,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.btp.or.kr/kor/CMS/Board/Board.do?mCode=MN013&mode=view&mgr_seq=16&board_seq=9581974
PBLN_000000000123656,[충남] 2026년 2차 지역혁신클러스터육성(비R&D)사업 사업화 지원 수혜기업 모집 공고,충청남도,0.5,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123656
TECHNOPARK:1559,2026년 부산 연구개발장비 공동활용 지원사업 모집 공고(2차),부산테크노파크,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.btp.or.kr/kor/CMS/Board/Board.do?mCode=MN013&mode=view&mgr_seq=16&board_seq=9582071
PBLN_000000000123657,2026년 전북 시네마틱 미드폼 콘텐츠 제작지원 모집 공고,전북특별자치도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123657
TECHNOPARK:964,[2026-047호] 2026년 디지털 콘텐츠 산업 규제개혁 어드바이저 참여기업 모집 공고,세종테크노파크,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.sjtp.or.kr/bbs/board.php?bo_table=business01&wr_id=1972
SMARTFACTORY:2026-N-0061:4,"[2차]2026 대중소상생형(삼성) 스마트공장 구축(기초,동일수준)",스마트공장 사업관리시스템,0.6,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,3,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0061&pbancSn=4
PBLN_000000000123264,[경북] 2026년 모빌리티 산업 디지털 전환 고도화 지원사업 수혜기업 모집 공고,경상북도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123264
PBLN_000000000123661,2026년 중소사업장 유해화학물질 취급시설 안전관리 지원 사업 참여 사업장 모집 공고,기후에너지환경부,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,0,8,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123661
SMARTFACTORY:2025-N-0198:1,2026년도 정부형 스마트공장 구축사업 공고(동일수준),스마트공장 사업관리시스템,0.5,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,2,23,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0198&pbancSn=1
PBLN_000000000123663,2026년 3차 예술산업 금융지원 시범사업(융자) 공고,문화체육관광부,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123663
PBLN_000000000123291,[전북] 군산시 2026년 2차 AX얼라이언스 산ㆍ학ㆍ연 종합프로그램 지원 수혜기업 모집 공고(군산국가산업단지 스마트그린 AX실증산단 구축사업),산업통상부,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123291
SMARTFACTORY:2026-N-0087:1,[강원] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,4,4,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0087&pbancSn=1
PBLN_000000000123301,[전남광주] 2026년 뿌리산업 선도기업 육성사업 기업 맞춤형 디지털전환 수준진단 및 컨설팅 지원 수혜기업 공고,전남광주통합특별시,0.65,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123301
SMARTFACTORY:2026-N-0112:2,2026년 전북형 스마트 제조혁신 프로젝트 추가모집 (JS1-간편자동화과제),스마트공장 사업관리시스템,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0112&pbancSn=2
PBLN_000000000123335,2026년 차세대 특화망 사전검증(PoC) 지원사업 수요기업 모집 공고,과학기술정보통신부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123335
PBLN_000000000123375,[전남] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(기술개발) 모집 공고,전라남도,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123375
TECHNOPARK:1749,「2026년 지역특화 제조데이터 활성화 사업」AI솔루션 실증 참여기업 모집 2차 공고,대구테크노파크,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://dgtp.or.kr/bbs/BoardControllView.do?bbsId=BBSMSTR_000000000003&nttId=15579
PBLN_000000000123666,[경북] 2026년 3차 광역이음프로젝트 공동 R&Dㆍ일터 개선ㆍ재직자 훈련 참여기업 모집 통합 공고,경상북도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123666
PBLN_000000000123412,[경남] 2026년 수산부산물 재활용 규제자유특구 책임보험 지원기업 모집 공고,경상남도,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123412
PBLN_000000000123669,[대구] 2026년 R&D 과제 발굴 및 기획 지원 공고,대구광역시,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123669
PBLN_000000000123671,[전북] 2026년 2차 혁신성장 R&D+(연구개발)사업 지원사업 모집 공고,전북특별자치도,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123671
PBLN_000000000123680,2026년 중견기업-공공연 개방형 혁신 지원 사업 신규과제 모집 공고,산업통상부,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,mixed_manual_review,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123680
PBLN_000000000123672,[대전] 2026년 반도체대전(SEDEX) 대전공동관 참가기업 모집 공고(시스템반도체 기술 지원사업),대전광역시,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123672
SMARTFACTORY:2026-N-0082:1,[서울] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,7,7,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0082&pbancSn=1
PBLN_000000000123684,2026년 전남 콘텐츠 IP 패키지 지원 참가기업 모집 공고,전남광주통합특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123684
PBLN_000000000123268,[충남] 천안시ㆍ아산시 2026년 디스플레이 특화단지 R&D 컨설팅 지원 수혜기업 모집 공고,충청남도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123268
PBLN_000000000123443,[충북] 2026년 2차 바이오 국제공동연구사업 지원과제 공고(양자간 국제공동연구사업),충청북도,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123443
PBLN_000000000123685,[전남광주] 2026년 생성형 AI SW 활용 지원사업 공고(가상융합산업 혁신센터 운영사업),전남광주통합특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123685
PBLN_000000000123694,[대전] 2026년 팝:콘 고도화 제작 지원사업 참여기업 모집 수정 공고,대전광역시,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123694
SMARTFACTORY:2025-N-0202:2,2026년 디지털협업공장 구축 지원사업 컨소시엄 모집공고,스마트공장 사업관리시스템,0.5,blocked_context,자부담/총사업비/총규모/매출 문맥,subtract,pending,True,manual_representative_recoverable,False,False,3,21,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0202&pbancSn=2
PBLN_000000000123703,[부산] 2026년 3차 대외협력R&D기획지원사업 신규과제 공고,부산광역시,0.4,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123703
PBLN_000000000123399,[경북] 2026년 소공인 클린제조환경조성 사업 모집 공고,경상북도,0.15,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,manual_representative_recoverable,False,True,1,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123399
PBLN_000000000123700,[대구] 2026년 산업안전보건 원스톱 서비스 지원 공고,대구광역시,,no_support_ratio,support_ratio 없음,subtract,pending,True,mixed_manual_review,True,True,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123700
PBLN_000000000123709,[강원] 2026년 2차 소상공인 경영안정자금 지원사업 공고,강원특별자치도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123709
PBLN_000000000123711,[전남광주] 2026년 소상공인 육성자금 지원계획 변경 공고,전남광주통합특별시,0.035,blocked_context,금융/융자/보증/이차보전 문맥,exclude,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123711
PBLN_000000000123708,[경기] 2026년 공공의료원 AI진단보조기기 실증지원사업 참여기업 모집 공고,경기도,0.25,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,mixed_manual_review,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123708
PBLN_000000000123712,[강원] 바이오ㆍ헬스케어 AI 대전환 실증기업 모집 공고(지역 주도형 AI 대전환 사업),강원특별자치도,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123712
PBLN_000000000123713,[강원] 바이오ㆍ헬스케어 AI 대전환 수요기업 모집 공고(지역 주도형 AI 대전환 사업),강원특별자치도,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123713
SMARTFACTORY:2026-N-0075:1,[경남]2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,subtract,pending,True,total_scale_manual_review,False,False,3,3,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0075&pbancSn=1
PBLN_000000000123721,[부산] 2026년 하반기 청년 일경험지원사업(인턴형) 인턴십 프로그램 참여기업 모집 공고,부산광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123721
PBLN_000000000123725,[경북] 청송군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,경상북도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123725
SMARTFACTORY:2025-N-0210:1,2026년도 지역특화 프로젝트「레전드50+」연계 스마트공장 구축 지원사업 공고,스마트공장 사업관리시스템,,no_support_ratio,support_ratio 없음,subtract,pending,True,manual_representative_recoverable,False,False,0,21,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0210&pbancSn=1
PBLN_000000000123733,[경기] 화성시 2026년 하반기 그린안전리모델링 지원사업 참여기업 모집 공고,경기도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123733
PBLN_000000000123732,[충북] 2026년 2차 시군 경쟁력강화산업 육성사업(R&D) 모집 수정 공고,충청북도,0.15,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123732
SMARTFACTORY:2026-N-0011:1,2026년도 제조DX멘토단 활용지원(사전기획) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,blocked_context,자부담/총사업비/총규모/매출 문맥,recommend_only,pending,True,total_scale_manual_review,False,False,2,2,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0011&pbancSn=1
PBLN_000000000123750,[경북] 경산시 2026년 산업 AX 미니프로젝트 지원 사업 참여기업 모집 공고(산업 인공지능(AI) 전환 및 확산기반조성),경상북도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123750
PBLN_000000000123747,2026년 디지털전환 혁신기업 기획지원 사업 (컨설팅 참여기업(관)) 모집,경상북도,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,pending,True,mixed_manual_review,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123747
SMARTFACTORY:2026-N-0106:1,(충북) 2026년 제조 AI 현장 적용 지원 사업,스마트공장 사업관리시스템,,no_support_ratio,support_ratio 없음,recommend_only,pending,True,total_scale_manual_review,False,False,0,1,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0106&pbancSn=1
PBLN_000000000123751,2026년 하반기 특허 조사ㆍ분석 역량강화 교육과정 참여 모집 공고,지식재산처,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123751
PBLN_000000000123765,[인천] 2026년 지역기업 맞춤형 상품개발 및 홍보 지원사업 참여기업 모집 공고,인천광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123765
PBLN_000000000123761,2026년 글로벌 실증 파트너십 지원 추가모집 공고,인천광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123761
TECHNOPARK:135,2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,전북테크노파크,0.85,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,recommend_only,not_required,False,,True,True,4,4,https://www.jbtp.or.kr/board/view.jbtp?menuCd=DOM_000000102001000000&boardId=BBS_0000006&dataSid=19904
PBLN_000000000123767,2026년 바이오소재(항원ㆍ항체) 개발지원사업 공고(중소형 CDMO육성 항원 항체소재 뱅크 구축 사업),산업통상부,,no_support_ratio,support_ratio 없음,subtract,pending,True,recommend_only_payload,False,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123767
TECHNOPARK:1382,2026년 인천광역시 우수디자인 시제품개발지원사업 모집 공고[~7/7],인천테크노파크,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,1,https://itp.or.kr/intro.asp?tmid=13&seq=10859
PBLN_000000000123770,2026년 한국형 녹색채권 발행 이차보전 지원사업 추가 모집 공고,기후에너지환경부,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123770
TECHNOPARK:1558,2026 패패부산(부산국제신발섬유패션전시회) 참가기업 모집공고,부산테크노파크,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.btp.or.kr/kor/CMS/Board/Board.do?mCode=MN013&mode=view&mgr_seq=16&board_seq=9582070
PBLN_000000000123773,2026년 출판콘텐츠 기술개발 지원 사업(후속과제) 신청 공고,문화체육관광부,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123773
TECHNOPARK:1854,2026 동남 정보보호클러스터 보안 테스팅 지원,경남테크노파크,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,1,1,http://www.gntp.or.kr/biz/applyInfo/3790
PBLN_000000000123775,[충북] 영동군 2026년 3차 지방소멸 대응을 위한 와인산업 활성화 지원사업 수혜기업 모집 공고(시군구연고산업육성사업 지원모집 공고),중소벤처기업부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123775
PBLN_000000000123777,[대구] CES 혁신상 수상지원 프로그램 참가기업 모집 공고(국제전자제품박람회(CES 2027) 대구 통합공동관 조성운영 사업),대구광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123777
PBLN_000000000123779,[충남] 2026년 지역 공공캐릭터 IP 사업화 및 고도화 지원 공고(충남콘텐츠기업지원센터),충청남도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123779
PBLN_000000000123790,2026년 현장실습훈련지원사업(시니어인턴십) 세대통합형 참여기업 모집 공고,보건복지부,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123790
TECHNOPARK:405,2026년 전북특별자치도 공공데이터·AI 활용 창업경진대회 공고,전북테크노파크,0.044,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,pending,True,mixed_manual_review,False,False,1,2,https://www.jbtp.or.kr/board/view.jbtp?menuCd=DOM_000000102001000000&boardId=BBS_0000006&dataSid=20084
PBLN_000000000123801,2026년 장수군 3차 레드푸드 전ㆍ후방기업 경쟁력 강화 및 스마트 농업 활성화 지원 사업 지원기업 모집 연장 공고(시군구연고산업육성 협업프로젝트),중소벤처기업부,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,7,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123801
PBLN_000000000123798,[전남광주] 2026년 2차 뿌리산업 선도기업 육성사업 신규지원 통합 공고,전남광주통합특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123798
PBLN_000000000123807,"[충남] 2026년 2차 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 공고(충남, 탄소저감 자동차부품, 디스플레이부품장비)",중소벤처기업부,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123807
PBLN_000000000123817,[경기] 2026년 글로벌 로케이션 인센티브 추가모집 공고,경기도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123817
