policy_id,title,organization,no_upload_group,reason_group_ko,detailed_reason_ko,risk_if_uploaded_ko,next_action_ko,recommended_action,old_amount_manwon,old_amount_actual,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,candidate_count,candidate_summary,url
PBLN_000000000121945,2026년 자이언트캐스팅(다이캐스팅) 부품 시험ㆍ평가ㆍ인증 및 기술지도 지원 시행 공고(자이언트캐스팅 공용센터 기반구축 사업),과학기술정보통신부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,1000.0,"최대 1,000만원",200.0,subsidy,subtract,5,"1200.0만원/non_cash/recommend_only: 인증 지원 지원기관지원건수지원금액한국기계연구원2건최대 12,000천원 (VAT포함) - 한국기계연구원 기 구축 장비활용 자이언트캐스팅(다이캐스팅) 부품의 성능개발 및 시험 및 평가 지원 실시* 기 구축 장비 내역 || 1000.0만원/equipment_usage_fee/recommend_only: 000천원 (VAT포함) - 한국기계연구원 기 구축 장비활용 자이언트캐스팅(다이캐스팅) 부품의 성능개발 및 시험 및 평가 지원 실시* 기 구축 장비 내역은 부록 참조 - 시험 간 필요한 지그 부품류 및 기타 소모성 부품류 지원 신청 가능 * 지그 부품류 10,000천원 || 200.0만원/subsidy/subtract: 기타 소모성 부품류 2,000천원 한도 * 국비/지방비 지원 금액 변동에 따라 지원 금액 변동 가능성 있음 ② 기술지도 (*신청 필수) 지원기관지원건수지원금액한국기계연구원5건최 || 200.0만원/subsidy/subtract: 000천원 한도 * 국비/지방비 지원 금액 변동에 따라 지원 금액 변동 가능성 있음 ② 기술지도 (*신청 필수) 지원기관지원건수지원금액한국기계연구원5건최대 2,000천원 (VAT포함) - 산업현장 맞춤형 애로기술을 해소하기 위한 전문가 발굴 및 매칭으로 신규 다이캐스팅 부품(기업)의 기술 다각화를 위한 기술지도 || None만원/support_ratio/ratio_cap: 2026년 자이언트캐스팅(다이캐스팅) 부품 시험ㆍ평가ㆍ인증 및 기술지도 지원 시행 공고(자이언트캐스팅 공용센터 기반구축 사업) 과학기술정보통신부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121945
PBLN_000000000122359,[경북] 2026년 지역특화형(고도화) 스마트공장 구축사업 공고,중소벤처기업부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,63740000.0,최대 6374억원,20000.0,support_amount,subtract,27,"25000.0만원/unknown/review: 칠곡1)◦(지원 조건)목표수준별 총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되 || 20000.0만원/support_amount/subtract: 총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되,회당 최대 2억원 한도,지원비율 50%이내에서 지원가능 * (예) 26년(목표수준 중간1, 고도화 || 15000.0만원/unknown/review: 고도화) 1.5억 → ‘27년 이후(목표수준 중간1 || 10000.0만원/support_amount/subtract: 동일수준) 1억 * 2회차 동일수준 지원은 1회차 고도화 사업 완료(성공 판정) 이후 지원 가능지원유형지원기간정부 지원한도지원 비율구축목표수준 || 20000.0만원/unknown/review: 고도화최대 9개월최대 2억원 이내(단 || ... 후보 22개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122359
PBLN_000000000122384,2026년 글로벌산업기술협력센터 사업(M.AX 분야 공동연구) 시행계획 공고,산업통상부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,1000000.0,최대 100억원,200000.0,support_amount,subtract,15,200000.0만원/unknown/review: 한국산업기술진흥협회가 발급한 “기업부설연구소 인정서“를 보유하고 있는 국내 사업자 ☞ 글로벌 산학연 컨소시엄의 공동연구 과제 지원(20억원 내외/년) || 200000.0만원/total_support_scale/review: 기간구분지원규모지원기간글로벌산업기술협력센터공동R&D20억원 내외/년최대 5년(41개월+최대 19개월) || 200000.0만원/support_amount/subtract: 중대형(연간 20억 이내)신규과제 9개 이내 * 지원기간에 따른 계획 및 예산을 사업계획서에 포함하여 제출 || 200000.0만원/total_support_scale/review: 접수 및 선정평가 결과 등에 따라 지원과제수 등 지원 규모는 변경 가능-회계연도 일치 관련 유의 사항구분 안내정부지원연구개발비1차년도(‘26년)는 연간 과제당 지원규모의 5/12(예: 연간 20억과제 기준 8억원 이내)까지 지원2차년도 이후 연간 지원규모(20억원 이내)로 총 정부지원연구개발비 최대 100억원 지원연구개발 기간1차년도 5 || 80000.0만원/total_support_scale/review: 접수 및 선정평가 결과 등에 따라 지원과제수 등 지원 규모는 변경 가능-회계연도 일치 관련 유의 사항구분 안내정부지원연구개발비1차년도(‘26년)는 연간 과제당 지원규모의 5/12(예: 연간 20억과제 기준 8억원 이내)까지 지원2차년도 이후 연간 지원규모(20억원 이내)로 총 정부지원연구개발비 최대 100억원 지원연구개발 기간1차년도 5개월(‘26 || ... 후보 10개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122384
PBLN_000000000122492,[충남] 2026년 IP디딤돌 프로그램 창업자 후속지원 대상자 모집 공고,충청남도,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,900.0,최대 900만원,136.0,support_amount,subtract,7,"136.0만원/support_amount/subtract: VAT 포함) 지원건수자부담후속지원 특허망 구축(국내출원) 1,360,000원 이내1인 3건 이내20%(면제 불가)PCT 출원 (*VAT 제외) 2 || 260.0만원/unknown/review: 000원 이내1인 3건 이내20%(면제 불가)PCT 출원 (*VAT 제외) 2,600,000원 이내 1인 1건 이내신규 브랜드 개발14 || 1400.0만원/unknown/review: 000원 이내 1인 1건 이내신규 브랜드 개발14,000,000원 이내1인 1건 이내제품 디자인 개발16 || 1600.0만원/unknown/review: 000원 이내1인 1건 이내제품 디자인 개발16,000,000원 이내1인 1건 이내화상 디자인 개발 (GUI 중심) 6 || 600.0만원/unknown/review: 000원 이내1인 1건 이내화상 디자인 개발 (GUI 중심) 6,000,000원 이내1인 1건 이내화상 디자인 개발 (UX || ... 후보 2개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122492
PBLN_000000000122501,2026년 디지털기반 중소사업장 산재예방 기술개발 지원사업 시행계획 공고,중소벤처기업부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,50000.0,최대 5억원,66000.0,support_amount,subtract,26,3000000.0만원/unknown/review: 8) 공사 금액이 300억 미만의 공사를 진행중이거나 진행 예정인 기업 - (위탁연구개발기관) 협약으로 정하는 바에 따라 주관연구개발기관으로부터 기술개발사업 과제의 일부 || 66000.0만원/support_amount/subtract: 6.6억원 이내 정부지원연구개발비 지원 || 3000.0만원/unknown/review: 연구자로서동시에수행할수있는국가연구개발사업과제는최대5개이내(이경우연구책임자과제수도포함)로함⑥부가세포함3천만원이상연구시설 || 3000.0만원/support_amount/subtract: 시스템 입력사항 3) 연구시설ㆍ장비 구축ㆍ운영계획(해당 시 작성합니다) (1) 연구시설ㆍ장비 구축계획(구축비용이 3천만원 이상인 경우에는 필수로 작성합니다)(단위: 천원)연구개발기관명연구시설ㆍ장비명현금/현물 구분구축방식*규격수량구축비용구축기간설치장소 * 개발 || 10000.0만원/unknown/review: -1억원이상의연구시설․장비의도입에관한사항은「과학기술기본법」제28조및「국가연구개발시설 || ... 후보 21개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122501
PBLN_000000000122968,2026년 2차 안전일터 조성지원 사업 수정 공고,고용노동부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,3000.0,"최대 3,000만원",100000.0,support_amount,subtract,9,"500000.0만원/unknown/review: 지자체 고용노동부 사업수행기관 한국산업안전보건공단 신청기간 사업별 상이 사업개요 고용노동부와 한국산업안전보건공단은 기술ㆍ재정여력이 취약한 중소사업장과 공사금액 50억원 미만 소규모 건설현장의 사고사망 및 중상해재해를 예방하기 위해 「안전일터 조성지원 사업」 시행을 아래와 같이 수정(2차) 공고 합니다 || 500000.0만원/unknown/review: 재정여력이 취약한 중소사업장과 공사금액 50억원 미만 소규모 건설현장의 사고사망 및 중상해재해를 예방하기 위해 『안전일터 조성지원 사업』 시행을 아래와 같이 수정 공고합니다 || 3000.0만원/subsidy/subtract: 감독 또는 공단 및 민간위탁기관의 기술지원 등에 따라 개선해야 할 사항 중 보조금 지급 등을 통해 시급히 지원할 필요가 있다고 인정되는 사업장을 대상으로 절차 및 제출서류 등을 간소화하여 신속히 지원하는 제도 ㅇ (지원한도) 동일 사업주 또는 법인 당 최대 3,000만원까지 - 기존 보조지원을 받은 경우 || 1000.0만원/subsidy/subtract: 기 지원 보조금을 차감하여 지급 - 아래에 해당하는 경우 각 1천만원까지 추가지원 가능 ①고용증가 사업장(1명당 200만원 범위 || 200.0만원/subsidy/subtract: 기 지원 보조금을 차감하여 지급 - 아래에 해당하는 경우 각 1천만원까지 추가지원 가능 ①고용증가 사업장(1명당 200만원 범위 || ... 후보 4개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122968
PBLN_000000000122997,[강원] 횡성군 2026년 2차 지식재산 첫걸음 지원사업 참여기업 모집 공고,강원특별자치도,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,130.0,최대 130만원,1000.0,support_amount,subtract,31,"1000.0만원/support_amount/subtract: 현물 15%적용 3) 지원내용 및 규모 구분세부지원내용지원단가 (지원금)지원한도특허특허맵(일반) 10,000 천원 이내기업당2건 이내특허기술 홍보영상 제작 9 || 900.0만원/unknown/review: 000 천원 이내기업당2건 이내특허기술 홍보영상 제작 9,000 천원 이내디자인제품디자인개발18 || 1800.0만원/unknown/review: 000 천원 이내디자인제품디자인개발18,000 천원 이내포장디자인개발10 || 1000.0만원/unknown/review: 000 천원 이내포장디자인개발10,000 천원 이내 화상디자인개발 7 || 700.0만원/unknown/review: 000 천원 이내 화상디자인개발 7,000 천원 이내상표(브랜드) 신규브랜드개발16 || ... 후보 26개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122997
PBLN_000000000122998,[강원] 영월군 2026년 2차 지식재산 첫걸음 지원사업 참여기업 모집 공고,강원특별자치도,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,130.0,최대 130만원,1000.0,support_amount,subtract,31,"1000.0만원/support_amount/subtract: 현물 15% 적용 3) 지원내용 및 규모 氠瑢 구분 세부지원내용 지원단가 (지원금) 지원한도 특허 특허맵(일반) 10,000 천원 이내 기업당 2건 이내 특허기술 홍보영상 제작 9 || 900.0만원/unknown/review: 000 천원 이내 기업당 2건 이내 특허기술 홍보영상 제작 9,000 천원 이내 디자인 제품디자인개발 18 || 1800.0만원/unknown/review: 000 천원 이내 디자인 제품디자인개발 18,000 천원 이내 포장디자인개발 10 || 1000.0만원/unknown/review: 000 천원 이내 포장디자인개발 10,000 천원 이내 화상디자인개발 7 || 700.0만원/unknown/review: 000 천원 이내 화상디자인개발 7,000 천원 이내 상표 (브랜드) 신규브랜드개발 16 || ... 후보 26개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122998
PBLN_000000000123103,[전남광주] 로컬콘텐츠 기반 문화상품 개발 컨소시엄(공방&디자인기업) 모집 공고,전남광주통합특별시,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,1000.0,"최대 1,000만원",800.0,support_amount,subtract,3,"10.0만원/support_amount/subtract: 지역 고유 웰니스 자원 등을 활용한 소비자가 10만원 이하의 문화상품 개발 및 마케팅 지원 - 상품기획(디자인개발) || 800.0만원/support_amount/subtract: 지식재산권 출원 등 - (상품개발) 과제당 8000천원 - (마케팅) 제품촬영 및 상세페이지 제작 등 온라인 판로를 위한 마케팅 지원 사업신청 방법 이메일 접수(yujeong@gdc || 1000.0만원/total_project_cost/review: 일부 공정에 대해 외부 업체에 의뢰하여 제작하는 용역비 간접비: 상품 개발에 간접적으로 필요한 사업비로 총 사업비(10,000천원)의 10% 이내 편성 가능",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123103
PBLN_000000000123154,2026년 3차 조선해양산업기술개발사업 신규지원 대상과제 공고,산업통상부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,297000.0,최대 29.7억원,4210000.0,support_amount,subtract,15,297000.0만원/support_amount/subtract: 2단계: 5~7차년도 개발기간 각 12개월) ㅇ 정부지원연구개발비 : ’26년 29.7억원 이내 (총 정부지원연구개발비 421억원 이내) ㅇ 주관연구개발기관 : 비영리기관 ㅇ 정부납부기술료 납부대상 여부 : 징수 관리번호 2026-3 || 4210000.0만원/support_amount/subtract: 7억원 이내 (총 정부지원연구개발비 421억원 이내) ㅇ 주관연구개발기관 : 비영리기관 ㅇ 정부납부기술료 납부대상 여부 : 징수 관리번호 2026-3차-AI완전자율운항-02 산업기술분류 중 || 1585000.0만원/total_support_scale/review: 연구개발비 지원 규모 및 기간세부사업명(내역사업명) 조선해양산업기술개발(AI완전자율운항선박기술개발)공고예산158.5억원신규 지원 연구개발과제12개지원규모연구개발과제별 특성에 따라 달리함(지원대상 사업 및 과제(RFP || 50000.0만원/unknown/review: 해당 기술분야에 대한 코드번호는 「산업기술혁신사업 공통 운영요령」 [별표1]을 참조 -8- * 기본채용 인원 : 전체 연구개발기간에 걸친 각 참여기업의 정부지원연구개발비 합계액(계획금액 기준)이 5억원 이상인 경우 청년인력은 1차년도에 1명 이상 배정하여야 하며 || 50000.0만원/unknown/review: 정부지원연구개발비 합계액이 5억원의 배수에 달할 때마다 해당 연도 말까지 채용하여야 할 인원을 1명씩 가산 예시) 연구개발기관 중 3개의 기업이 나누어 받는 총 정부지원연구개발 || ... 후보 10개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123154
PBLN_000000000123158,2026년 3차 친환경양식어업육성 사업대상자 모집 재공고(품종별산업화시설지원-친환경개체굴생산지원),해양수산부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,100000.0,최대 10억원,350000.0,subsidy,subtract,18,"100000.0만원/subsidy/subtract: ☞「양식산업발전법」 제10조에 의한 패류 양식업면허 또는「양식산업발전법」제43조에 의한 허가를 받아 경영 중인 어가 -「농어업경영체 육성 및 지원에 관한 법률」제4조에 따른 어업경영정보가 등록되어 있어야 함 ☞ 시설 당 국비기준 최대 1,000백만원 지원 - 폐기물 발생 및 부표 사용량을 저감할 수 있는 친환경 개체굴 공동생산 시설 지원 사업신청 방법 방문 또는 우편 접수 - 접수처 : ( || 100000.0만원/subsidy/subtract: 지원한도액 기준 및 범위 ㅇ 지원한도: 국비기준 개소당 1,000백만원 이내 - 지원한도액을 초과하는 경우에는 사업자의 자부담으로 하며 || 5000.0만원/unknown/review: 중요재산 관리 ㅇ 중요재산 보고 및 공시 대상 중요재산명 재산가액 중요재산 구분 변동현황 공시 기간 친환경개체굴 생산시설 5천만원 미만 그 밖의 기계 || 5000.0만원/unknown/review: 장비 등 최초공시일로부터 10년 5천만원 이상 그 외 기계류 등 최초공시일로부터 15년 ㅇ 사후관리 기간 구분 내용연수 (준공일로부터) 처분제한기준 분류 대상 부동산 철근콘크리트조 건 || 5000.0만원/unknown/review: 대여 담보의 제공 그 외의 건축물 35년 고가 동산 (5천만원이상) 선박 || ... 후보 13개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123158
PBLN_000000000123188,[경북] 북부 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,420.0,최대 420만원,900.0,subsidy,subtract,39,"2000.0만원/consulting_fee/recommend_only: 봉화군) 소재 중소기업 (중소기업 기본법 제2조 및 동법 시행령 제3조에 의거) ☞ 기업 당 2,000만원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고 || 2000.0만원/total_support_scale/review: 천재지변의 경우 일부 절차는 비대면으로 진행될 수 있음 □ 지원규모 o 기업 당 2,000만원 이내(지원금 합산 기준 || 900.0만원/subsidy/subtract: 해외출원비용 등을 지원 氠瑢 구분 세부 사업명 정부지원금 규모 분담금 특 허 특허기술홍보영상제작 9,000천원 이내 40% (현금20%+현물20%) 단 || 900.0만원/unknown/review: 여성기업의 경우 현금 10% + 현물 30% 적용 특허맵(국내) 9,000천원 이내 디자인 디자인맵(국내) 9 || 900.0만원/unknown/review: 000천원 이내 디자인 디자인맵(국내) 9,000천원 이내 제품디자인개발 16 || ... 후보 34개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123188
PBLN_000000000123205,[경기] 안양시 2026년 하반기 국내외 IP 출원 및 인증 지원사업 모집 공고,경기도,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,400.0,최대 400만원,2000000.0,support_amount,subtract,8,2000000.0만원/support_amount/subtract: 아래 요건을 모두 충족하는 기업 ① 소재지 : 안양시 소재 (본사 또는 공장) 중소ㆍ벤처기업 (사업자등록 기준) ② 매출액 : 재무제표 최근 3년 평균 매출액 200억 이하 (상장사ㆍ중견기업 제외) ☞ 국내외 IP 출원 소요비용의 80% 지원 || 0.1만원/fee/review: 상표의 경우 이미지 첨부 경쟁력 및 시장성 상품화 추진계획 출원에 따른 기대효과 소요비용 (VAT 제외) 천원 미만 절사 관 납 료 천원 컨설팅 수수료 천원 기 타1 천원 합 계 천원 氠瑢 [서식 제3호] 지원사업 신청서 (인증) 氠瑢 2026년도 국내외 IP 출원 및 인증 지원사업 (인증) 氠瑢 기업명 사업자등 || 2000000.0만원/revenue_condition/review: 벤처기업 (사업자등록 기준) ② [매출액] 재무제표 최근 3년 평균 매출액 200억 이하 (상장사 || 400.0만원/non_cash/recommend_only: 가능예시: 인증분야 내에서 ‘ISO 인증’1건만 지원 가능 ▶ 출원 완료 후 접수 (소요비용 기업 선납) 氠瑢 분 야 내 용 지원비율 지원한도(최대) 지원조건 IP (지식재산권) 해외특허 (개별국 및 PCT) 진흥원 80% 기업부담 20% 400만원/건 [선택1] 연간1건 국내특허 100만원/건 [선택2] 연간2건 실용신안 디자인 및 상표 진흥원 100% 30만원/건 (류 수 무관) ▶ 항 || 100.0만원/non_cash/recommend_only: 가능예시: 인증분야 내에서 ‘ISO 인증’1건만 지원 가능 ▶ 출원 완료 후 접수 (소요비용 기업 선납) 氠瑢 분 야 내 용 지원비율 지원한도(최대) 지원조건 IP (지식재산권) 해외특허 (개별국 및 PCT) 진흥원 80% 기업부담 20% 400만원/건 [선택1] 연간1건 국내특허 100만원/건 [선택2] 연간2건 실용신안 디자인 및 상표 진흥원 100% 30만원/건 (류 수 무관) ▶ 항목 || ... 후보 3개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123205
PBLN_000000000123210,2026년 2차 국가표준기술력향상사업 신규지원 대상과제 공고,산업통상부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,7000.0,"최대 7,000만원",59850.0,support_amount,subtract,24,1000.0만원/support_amount/subtract: 2~4차년도:각12개월)ㅇ 정부지원연구개발비:’26년0.1억원이내(총정부지원연구개발비0 || 7000.0만원/support_amount/subtract: 1억원이내(총정부지원연구개발비0.7억원이내)ㅇ단계구분:1단계(1~2차년도) || 8550.0만원/support_amount/subtract: 2~4차년도:각12개월)ㅇ 정부지원연구개발비:’26년0.855억원이내(총정부지원연구개발비5 || 59850.0만원/support_amount/subtract: 855억원이내(총정부지원연구개발비5.985억원이내)ㅇ단계구분:1단계(1~2차년도) || 6000.0만원/support_amount/subtract: 2~5차년도:각12개월)ㅇ 정부지원연구개발비:’26년0.6억원이내(총정부지원연구개발비5 || ... 후보 19개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123210
PBLN_000000000123247,[경남] 고성군 2026년 3차 시군구연고산업육성사업 지원기업 모집 공고,중소벤처기업부,resolved_keep_old,기존값 유지,새 파싱값보다 기존값이 더 타당하다고 판정되어 업데이트하지 않음,업로드하면 오히려 검수된 기존 대표금액을 덮어쓸 위험,기존값을 보존. 필요하면 수기검수에서 keep_old로 확정,no_update_keep_existing,3630.0,"최대 3,630만원",2500.0,support_amount,subtract,17,500.0만원/consulting_fee/recommend_only: 스마트화를 위한 전문가 자문 및 컨설팅 비용 지원 생산성 향상 및 공정 혁신을 위한 전문가 자문 및 컨설팅 비용 지원 5백만원 10% 사업화 지원 시험 인증 지원 조선 기자재 각종 선급인증 || 1000.0만원/non_cash/recommend_only: 국제규격 취득 비용 지원 지원 조선업 기업 각종 인증 비용 지원 10백만원 10% 외국 인력 관련 지원 외국인 우수인력 채용 지원 외국인 기량 검증 및 인력(E7 비자) 채용을 위한 각종 경비 지원 및 현지 채용 면접 || 200.0만원/equipment_usage_fee/recommend_only: 국제규격 취득 비용 지원 지원 조선업 기업 각종 인증 비용 지원 10백만원 10% 외국 인력 관련 지원 외국인 우수인력 채용 지원 외국인 기량 검증 및 인력(E7 비자) 채용을 위한 각종 경비 지원 및 현지 채용 면접 참가 비용 지원 외국인(E7 비자) 채용 관련 기업체 인원 국외 출장비 및 체류비 지원 2백만원 10% 지침서 번역 지원 외국인 생산인력 신속 현장 적응 지원을 위한 지침서 || 150.0만원/unknown/review: 작업 효율성 향상을 위한 현장 안전판 설치 지원 1.5백만원 10% || 2500.0만원/support_amount/subtract: 기업 자부담 비율은 부가세 제외 금액에 대한 자부담 비율임 □ 지원방법 : ㅇ (지원 금액) 기업별 신청서 및 사업계획서에 따라 프로그램별 최대 지원금액 내 지원 * 지원 프로그램에 따라 지원 금액의 10% 기업 자부담 매칭 필수 * 예시 : 지원금 25백만원 + 기업부담금(10%) 2 || ... 후보 12개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123247
