policy_id,title,organization,bucket,subtype,recommended_action,review_reason,source,old_amount_manwon,old_amount_actual,decision_reasons,candidate_count,url
TECHNOPARK:1854,2026 동남 정보보호클러스터 보안 테스팅 지원,경남테크노파크,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,,selected_candidate_missing,1,http://www.gntp.or.kr/biz/applyInfo/3790
TECHNOPARK:257,(2026-69호) 2026년 디지털트윈 플랫폼 활용 수요기업 모집 수정공고 (싱가포르 지원 삭제),강원테크노파크,support_ratio_only,support_ratio_only,store_support_ratio_only,지원비율만 있어 대표금액은 만들지 않습니다.,,,지원금 확인 필요,selected_candidate_missing,1,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTI5MTkmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
TECHNOPARK:304,(2026-70호) 「2026 강원후평스마트에너지플랫폼 구축사업」 공장에너지관리시스템(FEMS) 수요기업 모집 공고,강원테크노파크,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,7000.0,"최대 7,000만원",selected_candidate_missing,2,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTI5MzEmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
TECHNOPARK:391,(2026-75호) 2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,강원테크노파크,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,21.0,최대 21만원,selected_candidate_missing,6,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTI5NTEmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
TECHNOPARK:405,2026년 전북특별자치도 공공데이터·AI 활용 창업경진대회 공고,전북테크노파크,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,,,selected_candidate_missing,5,https://www.jbtp.or.kr/board/view.jbtp?menuCd=DOM_000000102001000000&boardId=BBS_0000006&dataSid=20084
TECHNOPARK:525,「AI 솔루션 기술개발」참여기업 모집공고,충남테크노파크,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,5000.0,"최대 5,000만원",selected_candidate_missing,2,https://www.ctp.or.kr/business/datadetail.do?seq=2709173
TECHNOPARK:616,(2026-88호) 「홍천군 첨단바이오산업 활성화 지원사업」 지역(홍천군)선도기업 육성사업 수혜기업 모집,강원테크노파크,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,40000.0,최대 4억원,selected_candidate_missing,15,https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTMwMDkmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||
TECHNOPARK:955,(예산) 2026 시군구연고산업육성사업 2차 공고 (수정공고),충남테크노파크,selected_candidate_missing,mixed_with_unknown,no_representative_amount,Gemini 검수 결과 대표금액 없음,,15427.0,최대 1.5억원,selected_candidate_missing,11,https://www.ctp.or.kr/business/datadetail.do?seq=2709247
TECHNOPARK:977,「AI 솔루션 기술개발」참여기업 추가 모집공고,충남테크노파크,selected_candidate_missing,mixed_non_representative,exclude_or_policy_decision,대표금액 제외 타입이 혼합되어 정책 판단이 필요합니다.,,5000.0,"최대 5,000만원",selected_candidate_missing,2,https://www.ctp.or.kr/business/datadetail.do?seq=2709266
KOSMES:6107069,2026년 숙련기능인력 E-7-4 전환추천 모집공고(제2026-52호),중소벤처기업진흥공단,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,,candidate_missing,0,https://www.kosmes.or.kr/nsh/SH/NTS/SHNTS001F0.do?seqNo=6107069&tabPage=01
PBLN_000000000117557,[충북] 충주시 2026년 기술평가 인증 수수료 지원사업 공고,충청북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 98% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117557
PBLN_000000000117668,[인천] 2026년 기술거래촉진네트워크사업(인천기술전환플랫폼) 기술이전 및 기술수요조사서 신청 공고,인천광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117668
PBLN_000000000117774,[서울] 가죽ㆍ패션산업 소공인 장비 임대지원사업 공고,서울특별시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117774
PBLN_000000000118037,2026년 기업인력애로센터 활용 취업지원 사업 구인기업 및 구직자 모집 공고,중소벤처기업부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118037
PBLN_000000000118213,[경기] 2026년 가구디자인창작공간운영사업 경기가구창작스튜디오 공동장비 활용 지원 참여기업 모집 공고,경기도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 84% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118213
PBLN_000000000119064,2026년 자동차용 반도체 기능안전ㆍ신뢰성 산업혁신기반구축사업 기업지원 모집 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119064
PBLN_000000000119124,2026년 의료기기 분야 기술지도 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),전북특별자치도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,500.0,,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119124
PBLN_000000000119234,2026년 안전관리 우수연구실 인증제 시행 공고,과학기술정보통신부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119234
PBLN_000000000119235,[부산] 2026년 AI실증지원센터 고성능 컴퓨터(HPC) 이용 지원사업 모집 공고,부산광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 97% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119235
PBLN_000000000119272,2026년 유니버설디자인리빙랩 제품 사용성조사 장비 공동활용 지원안내 공고 ,인천광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119272
PBLN_000000000119584,2026년 광주테크노파크 공동활용 연구시설ㆍ장비 사용 안내 공고,전남광주통합특별시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119584
PBLN_000000000119762,2026년 일터혁신 상생컨설팅 지원사업 기업 모집 공고,고용노동부,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119762
PBLN_000000000120113,중소기업 전파 공동엔지니어링랩 운영지원 사업 공고,과학기술정보통신부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 98% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120113
PBLN_000000000120215,2026년 산업ㆍ일자리전환 컨설팅 참여기업 모집 공고,고용노동부,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120215
PBLN_000000000120516,[부산] 2026년 지산학 브랜치 기업 현장솔루션 랩(lab) 참여 기업 모집 공고,부산광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120516
PBLN_000000000120588,해양플랜트산업지원센터 보유 시험장비ㆍ교육시설 활용 지원사업 공고,해양수산부,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120588
PBLN_000000000120591,조선ㆍ해양 배관 및 시운전 장비 공동활용 지원 사업 모집 공고(선박해양플랜트연구소 해양플랜트산업지원센터 구축 장비 공동 활용 사업),해양수산부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120591
PBLN_000000000120679,[인천] 2026년 시제품제작 장비 (3D 프린팅) 공동활용 지원 공고,인천광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120679
PBLN_000000000120694,[충북] 2026년 수출기업 해외규격인증 취득 지원사업 참여기업 모집 공고,충청북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120694
PBLN_000000000120871,[경북] 2026년 초거대 AI 기술 컨설팅 신규 대상기업 모집 공고(초거대 AI 클라우드 팜 실증 및 확산 환경 조성사업),경상북도,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120871
PBLN_000000000121025,2026년 해양플랜트 서비스산업 엔지니어링 기술 지원 공고(해양플랜트 서비스산업 장비 공동활용 및 인력양성 사업),해양수산부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 97% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121025
PBLN_000000000121098,2026년 전동화 전력반도체 일괄공정 테스트베드 구축 기업지원 모집 공고,부산광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 97% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121098
PBLN_000000000121617,2026년 조달청 우수제품 지정계획 변경 공고,조달청,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121617
PBLN_000000000121697,[경북] 2026년 중대재해 예방 사각지대 해소 지원사업 참여기업 모집 공고,경상북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121697
PBLN_000000000121868,2026년 생활화학제품 안전관리 컨설팅 지원사업 참여기업 모집 공고,기후에너지환경부,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121868
PBLN_000000000122309,2026년 바이오 의료기기 해외 진출 지원 제로트러스트 기반구축사업 참여기업 상시 지원 모집 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122309
PBLN_000000000122357,[충북] 2026년 중소기업 경영애로 전문가 컨설팅서비스 참여기업 모집 공고,충청북도,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122357
PBLN_000000000122371,[경기] 제조데이터 기반 디지털전환 실증 참여기업 모집 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122371
PBLN_000000000122526,[경북] 2026년 중대재해 예방 사각지대 해소 지원사업 참여기업 모집 변경 공고,경상북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122526
PBLN_000000000122589,2026년 제조산업 공정작업용 로봇 엔드이펙터 실증 기반 구축 사업 지원 기업 모집 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,1148.0,최대 30% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122589
PBLN_000000000122627,[서울] 2026년 2차 서울형 R&D 지원사업 테스트베드서울 통합 공고,서울특별시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,20000.0,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122627
PBLN_000000000122650,[충북] 2026년 연구개발장비 공동활용 기업애로상담 프로그램 수요기업 모집 공고,충청북도,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,최대 98% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122650
PBLN_000000000122670,2026년 산업통상부-공공기관 기술나눔 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122670
PBLN_000000000122863,[경북] 2026년 제조업AI융합기반조성사업 경북AX랩 활용기업 모집 공고,경상북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122863
PBLN_000000000123038,2026년 대구 미래신산업 유망벤처ㆍ고성장기업 육성사업 글로벌 비상(飛上) 프로젝트 참여기업 모집 공고,대구광역시,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123038
PBLN_000000000123203,AI기반 Age-Tech 산업 중심의 디지털의료제품 지원 바이오데이터 및 알고리즘 실증 기술서비스 모집 상시 공고(산업혁신기반구축ㆍ2차년도),산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123203
PBLN_000000000123222,2026년 2차 섬유산업 지능형 마이크로팩토리 제조 플랫폼 실증기반 구축사업 I-Tube 기술지원 서비스 참여기업 모집 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123222
PBLN_000000000123225,[전북] 2026년 5차 ILP 서비스 기술연결 수요기업 모집 공고,전북특별자치도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 91% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123225
PBLN_000000000123296,2026년 2차 기후에너지환경부 혁신제품 지정기간 연장(2차 연장) 공고,기후에너지환경부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123296
PBLN_000000000123335,2026년 차세대 특화망 사전검증(PoC) 지원사업 수요기업 모집 공고,과학기술정보통신부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123335
PBLN_000000000123346,[경북] 포항시 중소ㆍ벤처기업 기술지원(벤처지원단) 사업 참여기업 모집 공고,경상북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 88% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123346
PBLN_000000000123361,2026년 청정공정 확산사업 참여기업 모집 공고,산업통상부,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123361
PBLN_000000000123397,[충북] 2026년 중소기업 산업보안 진단 컨설팅 모집 공고(산업기술단지 거점기능강화사업),중소벤처기업부,candidate_missing,likely_non_cash_no_amount,recommend_only_or_exclude,교육/컨설팅성 공고로 대표 현금지원금이 없을 가능성,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123397
PBLN_000000000123668,2026년 이차전지 소재부품 기업대상 기술개발 패키지 지원프로그램 참여기업 모집 공고,경상북도,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,최대 97% 지원,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123668
PBLN_000000000123719,2026년 3차 품질보증조달물품 지정계획 공고,조달청,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123719
SMARTFACTORY:2026-N-0077:1,[대구] AI솔루션 실증 지원(단일 실증),스마트공장 사업관리시스템,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0077&pbancSn=1
TECHNOPARK:1558,2026 패패부산(부산국제신발섬유패션전시회) 참가기업 모집공고,부산테크노파크,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,,candidate_missing,0,https://www.btp.or.kr/kor/CMS/Board/Board.do?mCode=MN013&mode=view&mgr_seq=16&board_seq=9582070
TECHNOPARK:1559,2026년 부산 연구개발장비 공동활용 지원사업 모집 공고(2차),부산테크노파크,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,,candidate_missing,0,https://www.btp.or.kr/kor/CMS/Board/Board.do?mCode=MN013&mode=view&mgr_seq=16&board_seq=9582071
TECHNOPARK:1749,「2026년 지역특화 제조데이터 활성화 사업」AI솔루션 실증 참여기업 모집 2차 공고,대구테크노파크,candidate_missing,source_fetch_issue,retry_or_manual_source,원문 조회 실패/빈 본문이라 재조회 또는 수동 원문 확인 필요,,,지원금 확인 필요,source_fetch_failed | candidate_missing,0,https://dgtp.or.kr/bbs/BoardControllView.do?bbsId=BBSMSTR_000000000003&nttId=15579
TECHNOPARK:1868,『고성능 전기차용 전동화시스템 성능평가 기반구축』 2026년도 기업지원 통합 모집 공고,충남테크노파크,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,2000.0,"건당 최대 20,000천원",candidate_missing,0,https://www.ctp.or.kr/business/datadetail.do?seq=2709315
TECHNOPARK:539,전북AX랩 활용 희망기업 모집 상시공고,전북테크노파크,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.jbtp.or.kr/board/view.jbtp?menuCd=DOM_000000102001000000&boardId=BBS_0000006&dataSid=20151
TECHNOPARK:694,정보보호 기업 육성을 위한 지원사업 참여기업 추가모집(창업·벤처 기업),경남테크노파크,candidate_missing,source_fetch_issue,retry_or_manual_source,원문 조회 실패/빈 본문이라 재조회 또는 수동 원문 확인 필요,,1000.0,"최대 1,000만원",source_fetched_empty | candidate_missing,0,http://www.gntp.or.kr/biz/applyInfo/3744
TECHNOPARK:946,「2026 제12회 한국 AI 신발디자인 공모전」후원사 모집,부산테크노파크,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,지원금 확인 필요,candidate_missing,0,https://www.btp.or.kr/kor/CMS/Board/Board.do?mCode=MN013&mode=view&mgr_seq=16&board_seq=9581974
TECHNOPARK:964,[2026-047호] 2026년 디지털 콘텐츠 산업 규제개혁 어드바이저 참여기업 모집 공고,세종테크노파크,candidate_missing,no_amount_found_in_source,manual_or_ocr_review,원문에서 금액 후보가 없어 표/OCR/첨부 품질 확인 필요,,,,candidate_missing,0,https://www.sjtp.or.kr/bbs/board.php?bo_table=business01&wr_id=1972
PBLN_000000000117942,[경남] 창원시 2026년 지식재산진흥 지원사업 기업 모집 공고,경상남도,residual_risk_reason,subtract_without_limit_context,manual_review,한도/기업당 문맥 부족으로 보류 유지,,,지원금 확인 필요,subtract_without_limit_context,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117942
PBLN_000000000119212,[제주] 2026년 청정임산물 생산기반 지원사업 재공고,제주특별자치도,residual_risk_reason,subtract_without_limit_context,manual_review,한도/기업당 문맥 부족으로 보류 유지,,2161.0,"최대 2,161.8만원",subtract_without_limit_context,13,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119212
PBLN_000000000121191,2026년 산업 분야 온실가스 국제감축사업 공고,산업통상부,residual_risk_reason,subtract_without_limit_context,manual_review,한도/기업당 문맥 부족으로 보류 유지,,1000000.0,최대 100억원,subtract_without_limit_context,7,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121191
PBLN_000000000123662,[전북] 2026년 게임기업 컨설팅 지원사업 신청 게임기업(예비창업자) 모집 공고,전북특별자치도,residual_risk_reason,subtract_without_limit_context,manual_review,한도/기업당 문맥 부족으로 보류 유지,,60000.0,최대 6억원,subtract_without_limit_context,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123662
PBLN_000000000123720,[부산] 2026년 콘텐츠코리아 랩 미드폼 영상콘텐츠 제작지원 사업 모집 공고,부산광역시,residual_risk_reason,subtract_without_limit_context,manual_review,한도/기업당 문맥 부족으로 보류 유지,,5000.0,"최대 5,000만원",subtract_without_limit_context,12,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123720
