policy_id,title,organization,risk_count,risk_reasons,auto_update_candidate,decision_reason,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,old_actual,old_basis
TECHNOPARK:1769,[2026-056호] 2026년 정보보호 기업육성(사업화 / 창업·벤처 육성)) 지원사업 모집공고,세종테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,4000.0,support_amount,subtract,24,4000.0,support_amount,subtract,0.1,"최대 4,000만원","금액 판단: 지원금 4,000만원 / 금액 표현: 최대 4,000만원 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000118209,2026년 중소기업 연구인력지원사업 공고,중소벤처기업부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,3800.0,subsidy,subtract,23,3800.0,subsidy,subtract,0.4,"최대 3,800만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 스마트공장"
SMARTFACTORY:2026-N-0112:1,2026년 전북형 스마트 제조혁신 프로젝트 추가모집 (JS1-일반과제),스마트공장 사업관리시스템,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,23,,,,0.8,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 교육, 판로수출, 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외"
SMARTFACTORY:2026-N-0112:2,2026년 전북형 스마트 제조혁신 프로젝트 추가모집 (JS1-간편자동화과제),스마트공장 사업관리시스템,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,23,,,,0.8,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 교육, 판로수출, 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외"
SMARTFACTORY:2026-N-0061:3,[2차]2026 대중소상생형(삼성) 스마트공장 구축(고도화),스마트공장 사업관리시스템,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,15000.0,support_amount,subtract,17,15000.0,support_amount,subtract,0.6,최대 1.5억원,"금액 판단: 지원금 15,000만원 / 금액 표현: 최대 1.5억원 / 지원 방식: 현금지원, 시험인증, 교육, 판로수출, 에너지효율, 스마트공장"
SMARTFACTORY:2026-N-0061:4,"[2차]2026 대중소상생형(삼성) 스마트공장 구축(기초,동일수준)",스마트공장 사업관리시스템,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,15000.0,support_amount,subtract,17,15000.0,support_amount,subtract,0.6,최대 1.5억원,"금액 판단: 지원금 15,000만원 / 금액 표현: 최대 1.5억원 / 지원 방식: 현금지원, 시험인증, 교육, 판로수출, 에너지효율, 스마트공장"
PBLN_000000000119953,[부산] 제조산업 산업전환을 통한 혁신성장 지원 사업 참여 기업 모집 공고,부산광역시,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,4000.0,support_amount,subtract,16,4000.0,support_amount,subtract,,"최대 4,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 에너지효율"
PBLN_000000000118395,[경기] 2026년 기술닥터사업 공고,경기도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,500.0,support_amount,subtract,15,500.0,support_amount,subtract,0.8,최대 500만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 기술개발, 시험인증, 판로수출, 스마트공장"
TECHNOPARK:1724,「2026년 예비수소전문기업지원사업」수소산업분야 기술사업화(비R&D) 수혜기업 모집공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,6700.0,support_amount,subtract,15,6700.0,support_amount,subtract,,"최대 67,000천원 이내","금액 판단: 지원금 6,700만원 / 금액 표현: 최대 67,000천원 이내 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000121424,[경북] 고령군 2026년 지역발전 우수기업 환경개선 사업 참가기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,support_amount,subtract,12,1000.0,support_amount,subtract,0.7,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 판로수출"
PBLN_000000000123605,[경기] 2026년 AI기업 글로벌 공동연구ㆍ해외진출 지원 예비참여기업 공개모집 공고,경기도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,voucher,subtract,12,1000.0,voucher,subtract,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 기술개발, 시험인증, 판로수출, 스마트공장"
TECHNOPARK:957,(2026-119호) 2026년 강원지역연구장비 활용 수수료 지원사업 참여기업(1차) 모집 공고,강원테크노파크,1,기존 타입 unknown -> 새 타입 support_amount,False,risk_reasons_present,,,recommend_only,12,300.0,support_amount,subtract,0.9,,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 판로수출"
SMARTFACTORY:2026-N-0106:1,(충북) 2026년 제조 AI 현장 적용 지원 사업,스마트공장 사업관리시스템,1,기존 타입 unknown -> 새 타입 support_amount,False,risk_reasons_present,,,recommend_only,11,8000.0,support_amount,subtract,,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 스마트공장"
PBLN_000000000123715,순환경제 DNA 선도기업ㆍ산업단지 2차 모집 공고,기후에너지환경부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,10000.0,support_amount,subtract,10,10000.0,support_amount,subtract,0.4,최대 1억원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
SMARTFACTORY:2026-N-0105:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(동일수준) 공고,스마트공장 사업관리시스템,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,25000.0,support_amount,subtract,10,25000.0,support_amount,subtract,0.5,최대 2.5억원,"금액 판단: 지원금 25,000만원 / 금액 표현: 최대 2.5억원 / 지원 방식: 판로수출, 스마트공장"
SMARTFACTORY:2026-N-0107:1,2026년 경남 산업안전AI 스마트공장 구축 지원사업 공고,스마트공장 사업관리시스템,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,28000.0,support_amount,subtract,10,28000.0,support_amount,subtract,,최대 2.8억원 이내,"금액 판단: 지원금 28,000만원 / 금액 표현: 최대 2.8억원 이내 / 지원 방식: 스마트공장"
TECHNOPARK:1348,(2026-127호) 2026년 강원지역연구장비 서비스 활성화 지원사업 참여기관 모집 공고,강원테크노파크,1,기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,1000.0,subsidy,subtract,10,1000.0,support_amount,subtract,0.8,"기관별 최대 10,000천원 이내","금액 판단: 보조금 1,000만원 / 금액 표현: 기관별 최대 10,000천원 이내 / 지원 방식: 판로수출"
TECHNOPARK:1439,「2026년 미래차전환 종합지원사업」 기업지원(R&D) 프로그램 모집 공고,충남테크노파크,1,기존 타입 unknown -> 새 타입 guarantee,False,risk_reasons_present,,,recommend_only,10,10000.0,guarantee,exclude,,,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 교육 / 주의 사항: 자부담 조건 금액으로 판단되어 지원금에서 제외"
TECHNOPARK:616,(2026-88호) 「홍천군 첨단바이오산업 활성화 지원사업」 지역(홍천군)선도기업 육성사업 수혜기업 모집,강원테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,40000.0,support_amount,subtract,10,40000.0,support_amount,subtract,,최대 4억원,"금액 판단: 지원금 40,000만원 / 금액 표현: 최대 4억원 / 지원 방식: 기술개발, 판로수출"
TECHNOPARK:793,[강원테크노파크 공고 제 2026-101호] 2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업 공고,강원테크노파크,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,25000.0,support_amount,subtract,10,25000.0,support_amount,subtract,0.5,최대 2.5억원,"금액 판단: 지원금 25,000만원 / 금액 표현: 최대 2.5억원 / 지원 방식: 판로수출, 스마트공장"
PBLN_000000000121311,[전남광주] 2026년 융ㆍ복합 가전산업 고용 안착 활성화 지원 사업 참여기업(참여자) 모집 공고,전남광주통합특별시,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,300.0,support_amount,subtract,9,300.0,support_amount,subtract,,최대 300만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 교육"
SMARTFACTORY:2026-N-0102:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(고도화) 공고,스마트공장 사업관리시스템,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,25000.0,support_amount,subtract,9,25000.0,support_amount,subtract,0.5,최대 2.5억원,"금액 판단: 지원금 25,000만원 / 금액 표현: 최대 2.5억원 / 지원 방식: 판로수출, 스마트공장"
SMARTFACTORY:2026-N-0103:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(기초) 공고,스마트공장 사업관리시스템,1,억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,25000.0,support_amount,subtract,9,25000.0,support_amount,subtract,0.5,최대 2.5억원,"금액 판단: 지원금 25,000만원 / 금액 표현: 최대 2.5억원 / 지원 방식: 판로수출, 스마트공장"
TECHNOPARK:1316,아산시 CES 2027 기업지원 사업 참가기업 모집 재공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,2900.0,support_amount,subtract,9,2900.0,support_amount,subtract,1.0,"전액 지원 (29,000천원 이내)","금액 판단: 지원금 2,900만원 / 금액 표현: 전액 지원 (29,000천원 이내) / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
TECHNOPARK:1382,2026년 인천광역시 우수디자인 시제품개발지원사업 모집 공고[~7/7],인천테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,2500.0,support_amount,subtract,9,2500.0,support_amount,subtract,0.8,"최대 2,500만원","금액 판단: 지원금 2,500만원 / 금액 표현: 최대 2,500만원 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
TECHNOPARK:654,아산시 CES 2027 기업지원 사업 참가기업 모집 공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,2700.0,support_amount,subtract,9,2700.0,support_amount,subtract,1.0,"전액 지원 (27,000천원 이내)","금액 판단: 지원금 2,700만원 / 금액 표현: 전액 지원 (27,000천원 이내) / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000117781,[경북] 국방기술 민간이전 사업 참여기업 모집 공고(경북ㆍ구미 방산혁신클러스터),경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,4000.0,support_amount,subtract,8,4000.0,support_amount,subtract,,"최대 4,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000123496,2026년 경북 뿌리산업 DX(디지털전환) 기술지원사업 수혜기업 모집 재공고(뿌리산업 제조공정혁신 지원을 위한 DX 기반구축),산업통상부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,250.0,support_amount,subtract,8,250.0,support_amount,subtract,,최대 250만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 스마트공장"
PBLN_000000000123618,[울산] 2026년 동남권 수소산업 육성을 위한 수요 맞춤형 기술지원 사업 수요기업 모집 공고,산업통상부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,6500.0,support_amount,subtract,8,6500.0,support_amount,subtract,0.2,"최대 6,500만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
TECHNOPARK:1725,「2026년 지역 거점 정보보호 클러스터 구축 사업」정보보호 비즈니스 모델 발굴 및 유망기업 지원 모집공고 재공고(2차),충남테크노파크,1,기존 타입 unknown -> 새 타입 support_amount,False,risk_reasons_present,,,recommend_only,8,5200.0,support_amount,subtract,0.1,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육"
PBLN_000000000118679,[인천] 2026년 채용연계형 뿌리기업 근로환경 혁신 지원사업(환경개선) 모집 공고(지역산업맞춤형 일자리지원 사업),인천광역시,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,2100.0,support_amount,subtract,7,2100.0,support_amount,subtract,,"최대 2,100만원",금액 판단: 금액 미기재 / 지원 방식: 시험인증
PBLN_000000000121591,[충남] 2026년 수소상용차 부품 성능 검증 기반 구축 사업 장비활용 지원 수혜기업 상시 모집 공고,충청남도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,support_amount,subtract,7,1000.0,support_amount,subtract,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
PBLN_000000000122906,[부산ㆍ울산ㆍ경남] 2026년 부ㆍ울ㆍ경 3T(Together Towards Tomorrow) 협력 파트너십 참여기업 모집 공고,고용노동부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,6000.0,support_amount,subtract,7,6000.0,support_amount,subtract,,"최대 6,000만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 판로수출"
SMARTFACTORY:2026-N-0067:3,[인천] 2026년 제조DX멘토단 활용지원사업 (구축지도) 도입기업 모집공고,스마트공장 사업관리시스템,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,7,,,,0.85,,금액 판단: 금액 미기재 / 지원 방식: 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외
TECHNOPARK:1500,"(2026-130호) 2026년도 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 2차 공고 (강원 2.0, 퀀텀점프)",강원테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,1000.0,support_amount,subtract,7,1000.0,support_amount,subtract,,"10,000천원","금액 판단: 지원금 1,000만원 / 금액 표현: 10,000천원 / 지원 방식: 판로수출"
TECHNOPARK:1532,(재공고) 2026년 테크노파크 생산장비 고도화 지원사업 산학연 협동프로그램 참여 기업 모집 재공고,충남테크노파크,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,7,,,,0.1,,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외"
TECHNOPARK:1857,미래차 산업전환 공정기술 고도화 수혜기업 모집 공고(3차),경남테크노파크,1,기존 타입 unknown -> 새 타입 support_amount,False,risk_reasons_present,,,recommend_only,7,5000.0,support_amount,subtract,0.5,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 교육, 에너지효율"
TECHNOPARK:271,CES 2027 충남관 참가기업 모집 공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,2650.0,support_amount,subtract,7,2650.0,support_amount,subtract,1.0,"최대 2,650만원","금액 판단: 지원금 2,650만원 / 금액 표현: 최대 2,650만원 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
TECHNOPARK:579,「플렉서블·스트레처블 산업 창출을 위한 부착형 디스플레이 기술 기반구축」 2026년도 기업지원 수혜기업 모집 재공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,2630.0,support_amount,subtract,7,2630.0,support_amount,subtract,,"최대 2,630만원","금액 판단: 지원금 2,630만원 / 금액 표현: 최대 2,630만원 / 지원 방식: 현금지원, 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000118752,2026년 한국농수산식품유통공사(aT) 안전성 검사비 지원사업 공고,농림축산식품부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,8000.0,support_amount,subtract,6,8000.0,support_amount,subtract,0.5,"최대 8,000만원","금액 판단: 금액 미기재 / 지원 방식: 공동장비, 시험인증, 판로수출"
PBLN_000000000122718,[충북] 2026년 유망기업 IP투자연계 지식재산평가 지원사업 모집 재공고,충청북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1500.0,support_amount,subtract,6,1500.0,support_amount,subtract,0.8,"최대 1,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 판로수출"
PBLN_000000000123205,[경기] 안양시 2026년 하반기 국내외 IP 출원 및 인증 지원사업 모집 공고,경기도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,400.0,support_amount,subtract,6,400.0,support_amount,subtract,0.8,최대 400만원,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000123298,2026년 산업데이터 표준 기반 AI 솔루션 실증지원 사업수요기업 추가모집 공고(산업데이터 표준확산 기반구축 사업),경기도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,5000.0,support_amount,subtract,6,5000.0,support_amount,subtract,1.0,"최대 5,000만원","금액 판단: 금액 미기재 / 지원 방식: 공동장비, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000123483,[부산] 2026년 2차 소규모사업장 작업환경개선 지원사업 모집 공고,부산광역시,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,175.0,support_amount,subtract,6,175.0,support_amount,subtract,0.1,최대 175만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
SMARTFACTORY:2026-N-0011:1,2026년도 제조DX멘토단 활용지원(사전기획) 도입기업 모집 공고,스마트공장 사업관리시스템,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,6,,,,0.85,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증, 판로수출, 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외"
SMARTFACTORY:2026-N-0062:3,[2차] 2026 AI 트랙 (삼성) 스마트공장 구축,스마트공장 사업관리시스템,1,기존 타입 unknown -> 새 타입 support_amount,False,risk_reasons_present,,,recommend_only,6,150000.0,support_amount,subtract,0.25,,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 교육, 판로수출, 스마트공장"
SMARTFACTORY:2026-N-0073:1,[충남] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,1,기존 타입 unknown -> 새 타입 subsidy,False,risk_reasons_present,,,recommend_only,6,119.0,subsidy,subtract,0.85,,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외"
SMARTFACTORY:2026-N-0109:1,2026년 대구지역 스마트공장 구축(기초단계)지원 사업,스마트공장 사업관리시스템,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,4700.0,support_amount,subtract,6,4700.0,support_amount,subtract,,"최대 4,700만원","금액 판단: 지원금 4,700만원 / 금액 표현: 최대 4,700만원 / 지원 방식: 현금지원, 시험인증, 판로수출, 스마트공장"
TECHNOPARK:976,「플렉서블·스트레처블 산업 창출을 위한 부착형 디스플레이 기술 기반구축」 2026년도 기업지원 수혜기업 모집 재공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,200.0,support_amount,subtract,6,200.0,support_amount,subtract,,최대 200만원,"금액 판단: 지원금 200만원 / 금액 표현: 최대 200만원 / 지원 방식: 현금지원, 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000118133,[경북] 2026년 화장품산업 경쟁력 강화사업(성분 분석ㆍ검증 시험인증) 모집공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,80.0,support_amount,subtract,5,80.0,support_amount,subtract,,최대 80만원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 스마트공장"
PBLN_000000000119126,2026년 물리ㆍ화학적 시험평가인증 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),전북특별자치도,1,기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,400.0,support_amount,subtract,5,400.0,non_cash,recommend_only,,,금액 판단: 지원금 400만원
PBLN_000000000120822,[경북] 영천시 2026년 영천기업 연구시설장비 바우처 지원사업 수혜기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,800.0,support_amount,subtract,5,800.0,support_amount,subtract,0.1,최대 800만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 기술개발, 시험인증, 스마트공장"
PBLN_000000000122268,2026년 2차 메카노바이오활성소재 혁신의료기기 실증 기반구축 생물학적 시험평가인증 지원사업 공고(산업혁신기반구축사업),산업통상부,1,기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,800.0,support_amount,subtract,5,800.0,non_cash,recommend_only,,,금액 판단: 지원금 800만원
PBLN_000000000123264,[경북] 2026년 모빌리티 산업 디지털 전환 고도화 지원사업 수혜기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,2000.0,support_amount,subtract,5,2000.0,support_amount,subtract,,"최대 2,000만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000123488,[경북] 구미시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,7500.0,support_amount,subtract,5,7500.0,support_amount,subtract,1.0,"최대 7,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 스마트공장"
PBLN_000000000123489,[경북] 포항시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,7500.0,support_amount,subtract,5,7500.0,support_amount,subtract,1.0,"최대 7,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 스마트공장"
PBLN_000000000123524,[경북] 경산시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,7500.0,support_amount,subtract,5,7500.0,support_amount,subtract,1.0,"최대 7,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 스마트공장"
PBLN_000000000123527,[경북] 안동시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,7500.0,support_amount,subtract,5,7500.0,support_amount,subtract,1.0,"최대 7,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 스마트공장"
TECHNOPARK:405,2026년 전북특별자치도 공공데이터·AI 활용 창업경진대회 공고,전북테크노파크,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,5,,,,0.044000000000000004,,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외"
TECHNOPARK:525,「AI 솔루션 기술개발」참여기업 모집공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,5000.0,support_amount,subtract,5,5000.0,support_amount,subtract,,"최대 5,000만원","금액 판단: 지원금 5,000만원 / 금액 표현: 최대 5,000만원 / 지원 방식: 기술개발, 시험인증, 교육"
TECHNOPARK:818,「2026년 지역 거점 정보보호 클러스터 구축 사업」정보보호 성장지원 과제 모집공고(재공고),충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,1000.0,support_amount,subtract,5,1000.0,support_amount,subtract,0.1,"최대 1,000만원","금액 판단: 지원금 1,000만원 / 금액 표현: 최대 1,000만원 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
TECHNOPARK:977,「AI 솔루션 기술개발」참여기업 추가 모집공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,5000.0,support_amount,subtract,5,5000.0,support_amount,subtract,,"최대 5,000만원","금액 판단: 지원금 5,000만원 / 금액 표현: 최대 5,000만원 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육"
TECHNOPARK:988,2026년 충청권 에너지기술공유대학 산학공동 에너지프로젝트 지원사업 2차 공고,충남테크노파크,1,subtract 근거에 전체예산/총사업비/조건성 키워드 포함,False,risk_reasons_present,1500.0,support_amount,subtract,5,1500.0,support_amount,subtract,,"최대 1,500만원","금액 판단: 지원금 1,500만원 / 금액 표현: 최대 1,500만원 / 지원 방식: 시험인증, 교육"
PBLN_000000000119686,[경기] 2026년 베이비부머 라이트잡 모집 공고,경기도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,40.0,support_amount,subtract,4,40.0,support_amount,subtract,,최대 40만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 교육"
PBLN_000000000120097,2026년 데이터 품질인증 지원사업 공고,과학기술정보통신부,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1150.0,support_amount,subtract,4,1150.0,support_amount,subtract,,"최대 1,150만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
PBLN_000000000120375,2026년 중소기업 연구인력 현장맞춤형 양성지원사업 연구인력(R&D) 양성프로그램 참여기업 모집 공고,경기도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,support_amount,subtract,4,1000.0,support_amount,subtract,0.5,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 교육"
PBLN_000000000123412,[경남] 2026년 수산부산물 재활용 규제자유특구 책임보험 지원기업 모집 공고,경상남도,1,근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,2000.0,support_amount,subtract,4,2000.0,support_amount,subtract,0.8,"최대 2,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 판로수출"
SMARTFACTORY:2026-N-0068:1,[부산] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,4,,,,0.85,,금액 판단: 금액 미기재 / 지원 방식: 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외
SMARTFACTORY:2026-N-0069:1,[경기] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,1,후보는 있으나 대표 후보 없음,False,risk_reasons_present,,,recommend_only,4,,,,0.85,,금액 판단: 금액 미기재 / 지원 방식: 스마트공장 / 주의 사항: 현금성 최대지원금으로 확정할 수 없어 공통 금액 컬럼에서 제외
