policy_id,title,organization,payload_source,raw_candidate_count,support_candidate_count,excluded_candidate_count,selected_amount_manwon,max_amount_numeric_manwon,max_amount_type,roi_apply_method,support_ratio,status,support_candidate_summary,excluded_type_summary,decision,decision_reasons,url
SMARTFACTORY:2026-N-0090:1,2026년 경북형 스마트공장(기초단계) 구축지원 사업 2차모집_(신규구축),스마트공장 사업관리시스템,json_only_review,13,7,6,,,unknown,review,0.6,후보 검수 필요,6000.0만원/total_support_scale/review: 지원규모 : 최대 6천만원(기초 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/support_amount/subtract: 저장 인프라 구축 등 포함 □ 지원조건 지원유형 지원조건 지원금(최대) 사업기간 신규구축 - 스마트공장 신규 구축 0.6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0 || 6000.0만원/consulting_fee/recommend_only: 6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0.6억원 6개월 □ [참고] 스마트공장 수준 구분(추진단 확인) 수준구분 수준요약 상세내용 지원유형 Lv || 50.0만원/fee/review: “적정” 또는 “성공” 판정에 따라 지방보조금 지원 ◦ (최종점검 결과 “적정”) : 최종점검 후 지방보조금 전액 교부 ◦ (최종점검 결과 “보완”) : 최종점검 후 지방보조금 50% 교부 최종 재평가 후 지방보조금 잔액 교부 기업부담금 50% 납부 기업부담금 50% 납부 사업착수 중간점검 최종점검(감리) 회계정산 최종평 || ... 후보 1개 추가,total_project_cost:6000.0 | self_funding:800.0 | unknown:50.0 | self_funding:800.0 | unknown:50.0 | self_funding:800.0,safe,clear_selected_candidate,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0090&pbancSn=1
SMARTFACTORY:2026-N-0090:3,2026년 경북형 스마트공장(기초단계) 구축지원 사업 2차모집_(동일수준),스마트공장 사업관리시스템,json_only_review,13,7,6,,,unknown,review,0.6,후보 검수 필요,6000.0만원/total_support_scale/review: 지원규모 : 최대 6천만원(기초 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/support_amount/subtract: 저장 인프라 구축 등 포함 □ 지원조건 지원유형 지원조건 지원금(최대) 사업기간 신규구축 - 스마트공장 신규 구축 0.6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0 || 6000.0만원/consulting_fee/recommend_only: 6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0.6억원 6개월 □ [참고] 스마트공장 수준 구분(추진단 확인) 수준구분 수준요약 상세내용 지원유형 Lv || 50.0만원/fee/review: “적정” 또는 “성공” 판정에 따라 지방보조금 지원 ◦ (최종점검 결과 “적정”) : 최종점검 후 지방보조금 전액 교부 ◦ (최종점검 결과 “보완”) : 최종점검 후 지방보조금 50% 교부 최종 재평가 후 지방보조금 잔액 교부 기업부담금 50% 납부 기업부담금 50% 납부 사업착수 중간점검 최종점검(감리) 회계정산 최종평 || ... 후보 1개 추가,total_project_cost:6000.0 | self_funding:800.0 | unknown:50.0 | self_funding:800.0 | unknown:50.0 | self_funding:800.0,safe,clear_selected_candidate,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0090&pbancSn=3
SMARTFACTORY:2026-N-0099:1,[포항] 2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집공고,스마트공장 사업관리시스템,amount_update_ready,3,3,0,119.0,119.0,support_amount,subtract,0.85,확정,119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 구분 지원기간 지원규모 지원한도 지원비중 접수 평가선정 구축 지도 3개월(4회) 전국 400개사 내외 119만원 85% 최종 협약 후 2주 이내 수시 □ 신청 자격 ◦ 국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업 성장촉진 및 경쟁력 강 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형 || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등 □ 지원 규모 및 조건 ◦ (지원규모) 400개사 내외 ◦ (지원조건) 총 사업비의 85% 지원 구 분 지원방법 지원기간 사업비(분담비율) 정부지원 민간부담 구축 지도 DX멘토단 1인 x 4회 최대 3개월 119만원(85%) 21만원(15%) * VAT미포함 □ 신청기간 ◦ 선도형,,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0099&pbancSn=1
SMARTFACTORY:2026-N-0100:1,"2026년도 경북 지역특화형(고도화) 스마트공장 구축사업 공고(방산, 모빌리티)",스마트공장 사업관리시스템,amount_update_ready,32,12,20,20000.0,20000.0,support_amount,subtract,0.5,확정,"20000.0만원/support_amount/subtract: 회 ( 1 회차 고도화 → 2 회차 동일수준 ) 까지 지원 하되 , 회당 최대 2 억원 한도 , 지원비율 50% 이내에서 지원 가능 지원유형 지원기간 정부 지원한도 지 || 20000.0만원/support_amount/subtract: 총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원가능 * (예) 26년(목표수준 중간1, 고 || 10000.0만원/support_amount/subtract: 동일수준) 1억 * 2회차 동일수준 지원은 1회차 고도화 사업 완료(성공 판정) 이후 지원 가능 氠瑢 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) 氠瑢 ◦ || 100.0만원/education_fee/recommend_only: 182 * 정산대상 사업비(총사업비) : 정부출연금 + 민간부담금 ② 교육비 : 스마트공장 기술교육(사업관리교육 및 기술교육) 수강 비용(1백만원) 필수 편성 ③ 기술임치비 : 스마트공장 구축 결과물의 기술임치비(45만원) 필수 편성 氠瑢 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하 || 45.0만원/education_fee/recommend_only: 182 * 정산대상 사업비(총사업비) : 정부출연금 + 민간부담금 ② 교육비 : 스마트공장 기술교육(사업관리교육 및 기술교육) 수강 비용(1백만원) 필수 편성 ③ 기술임치비 : 스마트공장 구축 결과물의 기술임치비(45만원) 필수 편성 氠瑢 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || ... 후보 6개 추가",unknown:25000.0 | unknown:20000.0 | unknown:25000.0 | self_funding:4000.0 | unknown:1000.0 | unknown:25000.0 | unknown:15000.0 | unknown:20000.0,safe,clear_selected_candidate,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0100&pbancSn=1
SMARTFACTORY:2026-N-0102:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(고도화) 공고,스마트공장 사업관리시스템,amount_update_ready,15,6,9,20000.0,20000.0,support_amount,subtract,0.5,확정,"20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 100.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보 || 45.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 100.0만원/education_fee/recommend_only: 완료보고서 제출 시 수료증 첨부 - 집합교육으로 비용 발생(사업계획서에 교육비 100만원 계상) * 교육 상세내용 및 일정은 협약 체결 후 추진기관‧운영기관‧교육기관에서 별도 안내 예정 □ 기타 사항 ◦ 동 사업에 최종 선정된 기업",unknown:25000.0 | unknown:20000.0 | unknown:25000.0 | unknown:8000.0 | unknown:5000.0 | unknown:20000.0 | unknown:40000.0 | unknown:40000.0,needs_review,large_amount_delta,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0102&pbancSn=1
SMARTFACTORY:2026-N-0103:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(기초) 공고,스마트공장 사업관리시스템,amount_update_ready,15,6,9,20000.0,20000.0,support_amount,subtract,0.5,확정,"20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 100.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보 || 45.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 100.0만원/education_fee/recommend_only: 완료보고서 제출 시 수료증 첨부 - 집합교육으로 비용 발생(사업계획서에 교육비 100만원 계상) * 교육 상세내용 및 일정은 협약 체결 후 추진기관‧운영기관‧교육기관에서 별도 안내 예정 □ 기타 사항 ◦ 동 사업에 최종 선정된 기업",unknown:25000.0 | unknown:20000.0 | unknown:25000.0 | unknown:8000.0 | unknown:5000.0 | unknown:20000.0 | unknown:40000.0 | unknown:40000.0,needs_review,large_amount_delta,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0103&pbancSn=1
SMARTFACTORY:2026-N-0104:1,2026 제조DX멘토 활용지원 구축지도 도입기업 모집,스마트공장 사업관리시스템,json_only_review,4,3,1,,,unknown,review,,후보 검수 필요,862000.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원□지원규모 : 총 86.2억원 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외 (전국)◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원(85%)민간부담(15%)구축지도DX멘토단 1인 x 4회최대 3개월119만원21만원□ 신청기간◦대전 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외 (전국)◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원(85%)민간부담(15%)구축지도DX멘토단 1인 x 4회최대 3개월119만원21만원□ 신청기간◦대전 스마트공장 구축지원사업 최종 선정 및 협약 후 2주,unknown:119.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0104&pbancSn=1
SMARTFACTORY:2026-N-0105:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(동일수준) 공고,스마트공장 사업관리시스템,json_only_review,15,6,9,,,unknown,review,0.5,후보 검수 필요,"20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 100.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보 || 45.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 100.0만원/education_fee/recommend_only: 완료보고서 제출 시 수료증 첨부 - 집합교육으로 비용 발생(사업계획서에 교육비 100만원 계상) * 교육 상세내용 및 일정은 협약 체결 후 추진기관‧운영기관‧교육기관에서 별도 안내 예정 □ 기타 사항 ◦ 동 사업에 최종 선정된 기업",unknown:25000.0 | unknown:20000.0 | unknown:25000.0 | unknown:8000.0 | unknown:5000.0 | unknown:20000.0 | unknown:40000.0 | unknown:40000.0,needs_review,large_amount_delta,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0105&pbancSn=1
SMARTFACTORY:2026-N-0106:1,(충북) 2026년 제조 AI 현장 적용 지원 사업,스마트공장 사업관리시스템,json_only_review,10,1,9,,,unknown,review,,후보 검수 필요,8000.0만원/total_support_scale/review: 제지q (지원규모) 기업당 최대 80백만원 이내,unknown:500.0 | total_project_cost:1000.0 | total_project_cost:8000.0 | total_project_cost:500.0 | total_project_cost:8500.0 | total_project_cost:8000.0 | total_project_cost:1000.0 | total_project_cost:9000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0106&pbancSn=1
SMARTFACTORY:2026-N-0107:1,2026년 경남 산업안전AI 스마트공장 구축 지원사업 공고,스마트공장 사업관리시스템,amount_update_ready,14,5,9,28000.0,28000.0,support_amount,subtract,0.35,확정,"28000.0만원/support_amount/subtract: 양산(시군비 매칭이 된 지역만 가능) ◦ (지원 조건) - 지원기간 내 AI공장 구축이 가능한 기업은 도입 예정인 ’AI기능‘과 ’적용 공정‘을 선택하여(붙임1 참조) 최대 2.8억원 내에서 구축 지원 氠瑢 구축목표수준 || 28000.0만원/support_amount/subtract: 자부담 30% 지원금 최대 2.8억원 이내 (도비1 || 14000.0만원/support_amount/subtract: 도비 35%, 시군비 35%, 자부담 30% 지원금 최대 2.8억원 이내 (도비1.4억원, 시군비 1.4억원) 최대 9개월 이내 ※ 구축목표수준은 KS X 9001-1( || 100.0만원/education_fee/recommend_only: 완료보고서 제출 시 수료증 첨부 - 집합교육으로 비용 발생(사업계획서에 교육비 100만원 계상) * 교육 상세내용 및 일정은 협약 체결 후 추진기관‧운영기관에서 별도 안내 예정 □ 기타 사항 ◦ 본 사업의 공고 이외의 사항은 202 || None만원/support_ratio/ratio_cap: 2026년 경남 산업안전AI 스마트공장 구축 지원사업 공고 스마트공장 사업관리시스템 2026년 경남 산업안전AI 스마트공장 구축 지원사업 공고 [attachment_text 1: 첨부1. (공고문)2026년도 경남 산업안전AI 스마트공장 구축 지원사업 공고(수정)1.hwp] 捤獥 汤捯 湰灧 [(재)경남테크노파크 공고 제",unknown:40000.0 | unknown:14000.0 | unknown:5000.0 | unknown:20000.0 | unknown:40000.0 | unknown:40000.0 | self_funding:100.0 | self_funding:45.0,safe,clear_selected_candidate,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0107&pbancSn=1
SMARTFACTORY:2026-N-0109:1,2026년 대구지역 스마트공장 구축(기초단계)지원 사업,스마트공장 사업관리시스템,amount_update_ready,5,2,3,4700.0,4700.0,support_amount,subtract,,확정,"4700.0만원/support_amount/subtract: RFID 등) 인프라 구축 지원 (지원대상) 대구광역시 소재 중소기업 중 스마트공장 미적용 기업 (지원과제) 11개사 내외 (지원 조건) 기업당 최대 47백만원 지원 || 940.0만원/non_cash/recommend_only: 기업부담금의 20% 이내 (최대 9,400천원)까지 편성 가능 - 스마트공장 구축 및 시스템 안정화 등을 위한 도입기업 인건비 편성 가능 * 인건비 지급 증빙자료(입금확인증 등) 및 수행일",total_project_cost:4700.0 | total_project_cost:5000.0 | total_project_cost:20000.0,safe,clear_selected_candidate,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0109&pbancSn=1
SMARTFACTORY:2026-N-0110:2,[현대자동차그룹]2026 대중소상생형 스마트공장 구축(고도화 동일),스마트공장 사업관리시스템,no_support_candidate,15,0,15,,,unknown,review,,후보 없음,,total_project_cost:3000.0 | total_project_cost:6000.0 | total_project_cost:1000.0 | total_project_cost:3000.0 | total_project_cost:5000.0 | total_project_cost:2000.0 | total_project_cost:3000.0 | total_project_cost:5000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0110&pbancSn=2
SMARTFACTORY:2026-N-0110:4,[현대자동차그룹]2026 대중소상생형 스마트공장 구축(고도화1),스마트공장 사업관리시스템,no_support_candidate,15,0,15,,,unknown,review,,후보 없음,,total_project_cost:3000.0 | total_project_cost:6000.0 | total_project_cost:1000.0 | total_project_cost:3000.0 | total_project_cost:5000.0 | total_project_cost:2000.0 | total_project_cost:3000.0 | total_project_cost:5000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0110&pbancSn=4
SMARTFACTORY:2026-N-0110:5,[현대자동차그룹]2026 대중소상생형 스마트공장 구축(기초),스마트공장 사업관리시스템,no_support_candidate,15,0,15,,,unknown,review,,후보 없음,,total_project_cost:3000.0 | total_project_cost:6000.0 | total_project_cost:1000.0 | total_project_cost:3000.0 | total_project_cost:5000.0 | total_project_cost:2000.0 | total_project_cost:3000.0 | total_project_cost:5000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0110&pbancSn=5
SMARTFACTORY:2026-N-0111:1,[제주] 2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,amount_update_ready,3,3,0,119.0,119.0,support_amount,subtract,0.85,확정,119.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원 구분지원기간지원규모지원한도지원비중접수평가선정구축 지도3개월(4회)400개사 내외119만원85%최종 협약 후 2주 이내수시□신청 자격◦국내 제조기업 중「중소기업기본법」에 따른 중소기업 및 「중견기업성장촉진 및 경쟁력 강화에 관한 특별 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원민간부담구축 지도DX멘토단 1인 x 4회최대 3개월119만원(85%)21만원(15%)* VAT미포함□ 신청기간◦선도형 스마트공장 구축지원사업 최종 선정 및 협약 || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원민간부담구축 지도DX멘토단 1인 x 4회최대 3개월119만원(85%)21만원(15%)* VAT미포함□ 신청기간◦선도형 스마트공장 구축지원사업 최종 선정 및 협약,,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0111&pbancSn=1
SMARTFACTORY:2026-N-0112:1,2026년 전북형 스마트 제조혁신 프로젝트 추가모집 (JS1-일반과제),스마트공장 사업관리시스템,no_support_candidate,22,0,22,,,unknown,review,,후보 없음,,unknown:5000.0 | unknown:4000.0 | unknown:10000.0 | unknown:8000.0 | unknown:20000.0 | unknown:14000.0 | revenue_condition:500000.0 | total_project_cost:4000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0112&pbancSn=1
SMARTFACTORY:2026-N-0112:2,2026년 전북형 스마트 제조혁신 프로젝트 추가모집 (JS1-간편자동화과제),스마트공장 사업관리시스템,no_support_candidate,22,0,22,,,unknown,review,,후보 없음,,unknown:5000.0 | unknown:4000.0 | unknown:10000.0 | unknown:8000.0 | unknown:20000.0 | unknown:14000.0 | revenue_condition:500000.0 | total_project_cost:4000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0112&pbancSn=2
SMARTFACTORY:2026-N-0113:1,[포스코DX] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,json_only_review,17,14,3,,,unknown,review,0.98,후보 검수 필요,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 8개 추가",total_project_cost:150000.0 | unknown:300000.0 | unknown:150000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0113&pbancSn=1
SMARTFACTORY:2026-N-0114:1,[미라콤] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,json_only_review,17,14,3,,,unknown,review,0.98,후보 검수 필요,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 8개 추가",total_project_cost:150000.0 | unknown:300000.0 | unknown:150000.0,needs_review,selected_candidate_missing,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0114&pbancSn=1
