policy_id,title,organization,amount_manual_review_required,amount_manual_review_category,amount_manual_review_category_ko,amount_manual_review_reason,amount_manual_review_status,candidate_types,support_candidate_count,candidate_summary,manual_review_decision,manual_selected_amount_manwon,manual_selected_amount_type,manual_roi_apply_method,manual_evidence,manual_note,url
SMARTFACTORY:2026-N-0090:1,2026년 경북형 스마트공장(기초단계) 구축지원 사업 2차모집_(신규구축),스마트공장 사업관리시스템,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,consulting_fee:1 | fee:1 | support_amount:1 | total_support_scale:4,7,6000.0만원/total_support_scale/review: 지원규모 : 최대 6천만원(기초 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/support_amount/subtract: 저장 인프라 구축 등 포함 □ 지원조건 지원유형 지원조건 지원금(최대) 사업기간 신규구축 - 스마트공장 신규 구축 0.6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0 || 6000.0만원/consulting_fee/recommend_only: 6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0.6억원 6개월 □ [참고] 스마트공장 수준 구분(추진단 확인) 수준구분 수준요약 상세내용 지원유형 Lv || 50.0만원/fee/review: “적정” 또는 “성공” 판정에 따라 지방보조금 지원 ◦ (최종점검 결과 “적정”) : 최종점검 후 지방보조금 전액 교부 ◦ (최종점검 결과 “보완”) : 최종점검 후 지방보조금 50% 교부 최종 재평가 후 지방보조금 잔액 교부 기업부담금 50% 납부 기업부담금 50% 납부 사업착수 중간점검 최종점검(감리) 회계정산 최종평가 “적정” 판정시 지방비지원금 100% 지급 □ 기타사항 ◦ (회계정산 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원(최대 60백만원),,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0090&pbancSn=1
SMARTFACTORY:2026-N-0090:3,2026년 경북형 스마트공장(기초단계) 구축지원 사업 2차모집_(동일수준),스마트공장 사업관리시스템,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,consulting_fee:1 | fee:1 | support_amount:1 | total_support_scale:4,7,6000.0만원/total_support_scale/review: 지원규모 : 최대 6천만원(기초 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원 (최대 60백만원) 지원구분 지원금 한도 사업기간 접수형태 신규구축 최대 60백만원 (총 사업비의 60% 이내) 6개월 온라인 접수 || 6000.0만원/support_amount/subtract: 저장 인프라 구축 등 포함 □ 지원조건 지원유형 지원조건 지원금(최대) 사업기간 신규구축 - 스마트공장 신규 구축 0.6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0 || 6000.0만원/consulting_fee/recommend_only: 6억원 6개월 동일수준 - 수준향상 없이 재신청하는 경우 (기초→기초) 0.6억원 6개월 □ [참고] 스마트공장 수준 구분(추진단 확인) 수준구분 수준요약 상세내용 지원유형 Lv || 50.0만원/fee/review: “적정” 또는 “성공” 판정에 따라 지방보조금 지원 ◦ (최종점검 결과 “적정”) : 최종점검 후 지방보조금 전액 교부 ◦ (최종점검 결과 “보완”) : 최종점검 후 지방보조금 50% 교부 최종 재평가 후 지방보조금 잔액 교부 기업부담금 50% 납부 기업부담금 50% 납부 사업착수 중간점검 최종점검(감리) 회계정산 최종평가 “적정” 판정시 지방비지원금 100% 지급 □ 기타사항 ◦ (회계정산 || 6000.0만원/total_support_scale/review: 확산 사업 수요 및 추경예산에 따라 변동 가능 ◦ (지원규모) 소요 비용의 60% 지원(최대 60백만원),,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0090&pbancSn=3
SMARTFACTORY:2026-N-0104:1,2026 제조DX멘토 활용지원 구축지도 도입기업 모집,스마트공장 사업관리시스템,True,total_scale_manual_review,지원규모 계열 검수,지원규모 계열만 있어 기업당/과제당 한도 여부 수기확인 필요,pending,total_support_scale:3,3,862000.0만원/total_support_scale/review: 구축 지도 및 운영 애로사항 해결지원□지원규모 : 총 86.2억원 || 119.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외 (전국)◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원(85%)민간부담(15%)구축지도DX멘토단 1인 x 4회최대 3개월119만원21만원□ 신청기간◦대전 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내□ 신청방법◦스마트공장 사업관리시스템(smart-factory || 21.0만원/total_support_scale/review: 기술애로 해결 등 제조 노하우 전수 등□지원 규모 및 조건◦(지원규모)400개사 내외 (전국)◦(지원조건)총 사업비의 85%지원구 분지원방법지원기간사업비(분담비율)정부지원(85%)민간부담(15%)구축지도DX멘토단 1인 x 4회최대 3개월119만원21만원□ 신청기간◦대전 스마트공장 구축지원사업 최종 선정 및 협약 후 2주 이내□ 신청방법◦스마트공장 사업관리시스템(smart-factory,,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0104&pbancSn=1
SMARTFACTORY:2026-N-0105:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(동일수준) 공고,스마트공장 사업관리시스템,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,education_fee:3 | support_amount:3,6,"20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 100.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보 || 45.0만원/education_fee/recommend_only: 000 ‘기타비용’에 필수 편성 ② 교육비( 고도화 ) : 스마트공장 기술교육 (사업관리교육 및 기술교육) 수강 비용 (1백만원) 필수 편성 ③ 기술임치비( 고도화 ) : 스마트공장 구축 결과물의 기술임치비 (45만원) 필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 100.0만원/education_fee/recommend_only: 완료보고서 제출 시 수료증 첨부 - 집합교육으로 비용 발생(사업계획서에 교육비 100만원 계상) * 교육 상세내용 및 일정은 협약 체결 후 추진기관‧운영기관‧교육기관에서 별도 안내 예정 □ 기타 사항 ◦ 동 사업에 최종 선정된 기업",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0105&pbancSn=1
SMARTFACTORY:2026-N-0106:1,(충북) 2026년 제조 AI 현장 적용 지원 사업,스마트공장 사업관리시스템,True,total_scale_manual_review,지원규모 계열 검수,지원규모 계열만 있어 기업당/과제당 한도 여부 수기확인 필요,pending,total_support_scale:1,1,8000.0만원/total_support_scale/review: 제지q (지원규모) 기업당 최대 80백만원 이내,,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0106&pbancSn=1
SMARTFACTORY:2026-N-0113:1,[포스코DX] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,education_fee:5 | fee:8 | support_ratio:1,14,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 63.7만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 40000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 6개 추가",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0113&pbancSn=1
SMARTFACTORY:2026-N-0114:1,[미라콤] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,education_fee:5 | fee:8 | support_ratio:1,14,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 63.7만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 40000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 6개 추가",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0114&pbancSn=1
SMARTFACTORY:2026-N-0115:1,[LS일렉트릭] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,education_fee:5 | fee:8 | support_ratio:1,14,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 63.7만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 40000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 6개 추가",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0115&pbancSn=1
SMARTFACTORY:2026-N-0118:1,[LG전자] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,education_fee:5 | fee:8 | support_ratio:1,14,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 63.7만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 40000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 6개 추가",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0118&pbancSn=1
SMARTFACTORY:2026-N-0119:1,[CJ올리브네트웍스] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,education_fee:5 | fee:8 | support_ratio:1,14,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 - 8 - ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 - 8 - ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 63.7만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 40000.0만원/fee/review: kr) ④정산 수수료 :지정 회계법인이 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 6개 추가",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0119&pbancSn=1
SMARTFACTORY:2026-N-0120:1,[한국네트웍스] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,education_fee:5 | fee:8 | support_ratio:1,14,"150.0만원/education_fee/recommend_only: ②교육비 및 ③기술임치 비용을 사업비의 기타 비용에 필수 포함 ①원가계산비용 :과제 당 1,500,000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임 || 100.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 45.0만원/education_fee/recommend_only: 000원 필수 편성 ②교육비 :스마트공장 기술교육(사업관리교육 및 기술교육)수강 비용(1백만원)필수 편성 ③기술임치비 :스마트공장 구축 결과물의 기술임치비(45만원)필수 편성 ◦ (임치제도) 사업 결과물의 핵심 정보를 보관하여 개발 결과 || 5000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 45.5만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 20000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 63.7만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || 40000.0만원/fee/review: kr) - 7 - ④정산 수수료 :지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성총사업비 규모표준수수료(공급가액 기준) 비고50백만원 이하455천원부가세 제외200백만원 이하637천원400백만원 이하910천원400백만원 초과1 || ... 후보 6개 추가",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0120&pbancSn=1
SMARTFACTORY:2026-N-0121:1,2026년「푸드테크 스마트 제조 기반 구축」사업 공고(기초)_4차 재공고,스마트공장 사업관리시스템,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,loan:3 | non_cash:1 | support_amount:1 | support_ratio:1,6,"6000.0만원/support_amount/subtract: 기업 브랜드 강화로 기업 정책자금 단계별 맞춤 지원프로그램 연계지원 □ 지원조건 ◦ 스마트공장 구축 지원유형 지원기간 지원한도 지원비율 구축목표수준 1) 기초 2) 최대 6개월 최대 0.6억원 지자체 70% 이내 기초수준 스마트공장 구축 기초 (동일수준) 최대 6개월 최대 0 || 80000.0만원/loan/exclude: 체 등 생산설비에 소요되는 자금 장기저리, 융자 지원 * 금리 2.5%(변동), 8억원(시설)/3년거치, 5년 균등분할 * 사업장 신축 및 부지매입비, 공장매입비, 사 || 6000000.0만원/loan/exclude: 생산설비 구입 등에 소요되는 자금 총융자액 600억 규모로 운영 중 지원 예산 범위 내 일부 연계 지원 시제품 제작 지원 [시제품 제작 지원] K-푸드 수출향 제품 || 400.0만원/non_cash/recommend_only: 수출 적합성 검토 인증비용 - 최대 4백만원 || 80000.0만원/loan/exclude: 체 등 생산설비에 소요되는 자금 장기저리, 융자 지원 * 금리 2.5%(변동), 8억원(시설)/3년거치, 5년 균등분할 * 사업장 신축 및 부지매입비, 공장매입비, 사 || None만원/support_ratio/ratio_cap: 2026년「푸드테크 스마트 제조 기반 구축」사업 공고(기초)_4차 재공고 스마트공장 사업관리시스템 [ 구미전자정보기술원 공고 2026-172 호 ] 2026 년 「 푸드테크 스마트 제조 기반 구축 」 사업 공고 (4차 재공고) 식품 제조 · 가공업체 생산 제조현장의 첨단화로 안정적인 식자제 관리 , 스마트 식품생산 , 품질관리 기반 구축과 글로벌 경쟁력을 제고하고 , 식품산업 분야 스마트 제",,,,,,,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0121&pbancSn=1
