policy_id,title,organization,old_amount_manwon,old_amount_actual,old_amount_type,old_roi_apply_method,new_amount_manwon,new_amount_actual,new_amount_type,new_roi_apply_method,delta_ratio,delta_bucket,pattern,suggested_action,suggested_reason,decision_reasons,comparison_reasons,new_selected_context,candidate_summary,url,hold_group
PBLN_000000000123468,2026년 에너지신산업 개방형 혁신생태계 OpenLAB 조성사업 기업지원사업 수혜기업모집 공고,산업통상부,8700.0,"최대 8,700만원",support_amount,subtract,3000.0,"최대 3,000만원",support_amount,subtract,0.345x,new_half_or_less,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=8700,new=3000","/ 최대 30,000천원 이내 지원","0.0만원/total_project_cost/review: 빨강 글씨) 삭제 후 제출) 氠瑢 지원제품명 (기술명) 총사업비 (VAT별도) 사업비 000 백만원 ( 지원금액 000백만원 || 0.0만원/total_project_cost/review: 빨강 글씨) 삭제 후 제출) 氠瑢 지원제품명 (기술명) 총사업비 (VAT별도) 사업비 000 백만원 ( 지원금액 000백만원 || 0.0만원/support_amount/subtract: 민간부담금 000백만원) 지원이 필요한 이유 □ 사업 추진배경 및 목적 - 본 지원사업의 추진배경 및 달성하고자 하는 목표 □ 기술시장현황 ㅇ 제품(기술) 국내외 기 || 2000.0만원/unknown/review: 비교견적서 필요 - (예시) OOO 시제품 제작 20,000천원(단순한 항목의 견적서 제출 X) 지원받은 후 계획 및 활용방안 (기대효과) □ 활용방안 - 본 사업의 수행결과로 얻어진 결과물 등을 활용한 향 || 370000.0만원/unknown/review: ㅇ 국외 시장 동향 - 글로벌 배터리 열관리 시스템 시장은 2024년 약 37억 달러에서 2034년 약 116억 달러 로 성장할 것으로 전망될 만큼 빠른 확장세를 보이고 있음 || 1160000.0만원/unknown/review: ㅇ 국외 시장 동향 - 글로벌 배터리 열관리 시스템 시장은 2024년 약 37억 달러에서 2034년 약 116억 달러 로 성장할 것으로 전망될 만큼 빠른 확장세를 보이고 있음 || 10000.0만원/unknown/review: ㅇ 글로벌 V2G 시장은 전기차 보급 확대와 재생에너지 비중 증가에 힘입어 2032년 약 1억 6 || 21700.0만원/total_support_scale/review: 11월 ❍ 지원규모 및 지원대상 : 총 217,000천원 ① R&D 세부 1 || ... 후보 9개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123468,limit_candidate_large_delta
PBLN_000000000123480,[부산] 2026년 2차 블록체인 허브 입주기업 맞춤형 지원 프로그램 모집 공고,부산광역시,100.0,최대 100만원,support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,10x,new_10x_plus,possible_unit_scale_error,hold,문맥만으로 기존값/새값 확정이 어렵습니다(possible_unit_scale_error).,large_amount_delta,"amount_delta_20_percent:old=100,new=1000","부산 블록체인 허브 입주기업 혹은 입주 예정기업 ☞ 입주기업의 수요에 따라 세부프로그램 중 선택하여 프로그램(기업당 최대 1,000만원 이내) 지원 - 비즈니스 성장","1000.0만원/support_amount/subtract: 부산 블록체인 허브 입주기업 혹은 입주 예정기업 ☞ 입주기업의 수요에 따라 세부프로그램 중 선택하여 프로그램(기업당 최대 1,000만원 이내) 지원 - 비즈니스 성장 || 3000.0만원/total_support_scale/review: 2026 블록체인 특화 클러스터 조성사업 內 블록체인 기업 사업화 지원사업 선정기업은 수혜대상에서 제외 - 2 - ◦ 지원규모 : 30백만원 (기업당 10백만원 내외) - 기업부담금(현금) 20% 이상 매칭 필수 q 지원내용 ◦ 입주기업의 수요에 따라 세부프로그램 중 선택하여 프로그 || 1000.0만원/total_support_scale/review: 2026 블록체인 특화 클러스터 조성사업 內 블록체인 기업 사업화 지원사업 선정기업은 수혜대상에서 제외 - 2 - ◦ 지원규모 : 30백만원 (기업당 10백만원 내외) - 기업부담금(현금) 20% 이상 매칭 필수 q 지원내용 ◦ 입주기업의 수요에 따라 세부프로그램 중 선택하여 프로그램 || 1000.0만원/support_amount/subtract: 1개 기업당 수혜 받을 수 있는 맞춤형 프로그램 지원 총액은 1,000만원으로 한정 연번세부프로그램명추진내용지원한도1비즈니스 성장지원ㆍ(목적) 비즈니스 아이디어 발굴 및 BM 개발을 위한 활동 지원ㆍ(내용) 시장조사 || 1000.0만원/support_amount/subtract: 지식재산권 출원ㆍ등록 등기업당 최대1,000만원이내* 선정평가 후 지원가능금액산정 후 안내 2기타 희망분야 지원ㆍ(목적) 기업 희망 프로그램(단 || 100.0만원/self_funding/review: 여비교통비 등 기업 운영경비는 산정 불가 ◦ 기업부담금(현금) 20% 이상 매칭 필수 ◦ 사업비 사용액에 대한 증빙 첨부 불가 시 사업비 미지급 ◦ 사업비 청구 시 공급가액만 청구해야 함(부가세 등 환급금은 제외) ex) 100만원 결제 → 90만원(공급가액) 지원 가능 || 90.0만원/self_funding/review: 여비교통비 등 기업 운영경비는 산정 불가 ◦ 기업부담금(현금) 20% 이상 매칭 필수 ◦ 사업비 사용액에 대한 증빙 첨부 불가 시 사업비 미지급 ◦ 사업비 청구 시 공급가액만 청구해야 함(부가세 등 환급금은 제외) ex) 100만원 결제 → 90만원(공급가액) 지원 가능 || 10.0만원/support_amount/subtract: 10만원(부가세) 지원 불가 ◦ 예산비목별 한도제한은 없으나 프로그램 목적에 부합하지 않거나 사업계획 대비 특정 비목이 과대 계상된 경우 || ... 후보 1개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123480,possible_unit_scale_error
PBLN_000000000123506,[전남광주] 2026년 2차 전남 지역기업 성장사다리 지원사업 연장 공고,중소벤처기업부,3500.0,"최대 3,500만원",support_amount,subtract,5000.0,"최대 5,000만원",support_amount,subtract,1.43x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=3500,new=5000","두 사업을 합하여 5,000만원 이내 지원 가능하나","3500.0만원/support_amount/subtract: 스타기업) 지원 - 성장단계형 지원 프로그램(기업당 최대 35백만원 이내) 지원 || 81400.0만원/total_support_scale/review: 전남테크노파크원장 1지원개요□(지원규모)총8.14억원(국비5 || 51600.0만원/total_support_scale/review: 기업부장관,전라남도지사,전남테크노파크원장 1지원개요□(지원규모)총8.14억원(국비5.16억원,지방비2.98억원)□(지원 프로그램) 총1개Track,5개지원대상별프로그램운영□ || 29800.0만원/unknown/review: 지방비2.98억원)□(지원 프로그램) 총1개Track || 3500.0만원/support_amount/subtract: 의기업당최대 지원금은 35백만원 이내에서신청가능 || 100000.0만원/total_support_scale/review: 방향지원규모기업당 평균 지원금 잠재기업 초기• 업력: 창업 7년 내외• 매출: 10억원 미만• 비즈니스모델 및 사업전략 수립 등• R&D‧특허‧인증 사전기획 등• 시제 || 2000.0만원/unknown/review: 기타 프로그램은 p14~16 참고10社내외20 백만원지역R&D 전용 || 2000.0만원/unknown/review: 기타 프로그램은 p14~16 참고3社내외20 백만원스타기업(지정 기업 12개사 대상) || ... 후보 19개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123506,limit_candidate_large_delta
PBLN_000000000123525,[충남ㆍ충북ㆍ대전ㆍ세종] 2026년 2차 기업 지원 프로그램(비R&D) 지원대상 모집 공고(미래차 산업 혁신 지원사업),충청남도,1100.0,"최대 1,100만원",support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,1.82x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=1100,new=2000","기업 당 최대 20,000천원까지 지원 (기업부담금 : 지원금액의 10%","1100.0만원/consulting_fee/recommend_only: 지원신청금액 기업부담금 미래차 전환 시제품제작 지원 (광역연계 공급망 지원) ○ 11,000천원 10,000천원 1,000천원 미래차전환 R&D 기획 컨설팅 ○ 3,000천원 || 1000.0만원/consulting_fee/recommend_only: 부담금 미래차 전환 시제품제작 지원 (광역연계 공급망 지원) ○ 11,000천원 10,000천원 1,000천원 미래차전환 R&D 기획 컨설팅 ○ 3,000천원 3,000천원 없 || 100.0만원/consulting_fee/recommend_only: 000천원 1,000천원 미래차전환 R&D 기획 컨설팅 || 300.0만원/consulting_fee/recommend_only: 11,000천원 10,000천원 1,000천원 미래차전환 R&D 기획 컨설팅 ○ 3,000천원 3,000천원 없음 미래차 전환 시험평가 ○ 5,500천원 5,000천원 500 || 300.0만원/non_cash/recommend_only: 000천원 3,000천원 없음 미래차 전환 시험평가 || 550.0만원/consulting_fee/recommend_only: &D 기획 컨설팅 ○ 3,000천원 3,000천원 없음 미래차 전환 시험평가 ○ 5,500천원 5,000천원 500천원 미래차 전환 특허지원 ○ 2,750천원 2,500천원 || 500.0만원/unknown/review: 500천원 5,000천원 500천원 미래차 전환 특허지원 || 50.0만원/unknown/review: 000천원 500천원 미래차 전환 특허지원 || ... 후보 12개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123525,limit_candidate_large_delta
PBLN_000000000123622,[전북] 2026년 전주1인창조기업지원센터 선택형 지원사업 공고,전북특별자치도,400.0,최대 400만원,support_amount,subtract,500.0,최대 500만원,support_amount,subtract,1.25x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=400,new=500",졸업기업은 [지식재산권획득] 분야만 신청 가능 ☞ 총 11개 과제 내외 사업화 지원금 입주기업 당 최대 5백만원 - 졸업기업 [지식재산권획득] 분야 최대 1백만원,"500.0만원/support_amount/subtract: 졸업기업은 [지식재산권획득] 분야만 신청 가능 ☞ 총 11개 과제 내외 사업화 지원금 입주기업 당 최대 5백만원 - 졸업기업 [지식재산권획득] 분야 최대 1백만원 || 100.0만원/support_amount/subtract: 졸업기업은 [지식재산권획득] 분야만 신청 가능 ☞ 총 11개 과제 내외 사업화 지원금 입주기업 당 최대 5백만원 - 졸업기업 [지식재산권획득] 분야 최대 1백만원 || 400.0만원/support_amount/subtract: 00 홈페이지 신청 내용 시제품제작(최대 4백만원) 牭景 신규 시제품 제작 牭景 기존 제품 고도화 제작 마케팅지원(최대 4백만원) 牭景 CI || 400.0만원/support_amount/subtract: 00 홈페이지 신청 내용 시제품제작(최대 4백만원) 牭景 신규 시제품 제작 牭景 기존 제품 고도화 제작 마케팅지원(최대 4백만원) 牭景 CI || 100.0만원/unknown/review: 홈페이지 제작 등 지식재산권획득(최대 1백만원) 牭景 특허 || 500.0만원/self_funding/review: 총사업비 氠瑢 (단위 : 원) 구분 사업예산 합계 정부지원금 창업기업부담금(자부담) 민간부담금 부가세(10%) 시제품제작 /마케팅지원 지식재산권획득 합계 氠瑢 1) 사업비 산출내역 증빙서류 제출 - 기업 당 정부지원금 5백만원을 초과할 수 없음 - 재료비 및 외주용역비에 대한 견적서 및 || 440.0만원/unknown/review: 세부산출내역 氠瑢 (단위 : 원) 구분(항목) 산출내역 금액 비고 시제품/마케팅 외주용역비 - 제품설계 4,400,000원 x 1식 4 || 500.0만원/support_amount/subtract: 자진퇴거기업(2년 미만 입주 후 퇴실한 자)〇지 원 규 모:총 11개 과제(기업) 내외(신청 및 선정상황 따라 변동될 수 있음)〇지 원 금 액 :사업화 지원금 입주기업 당 최대 5백만원 (VAT제외)- 졸업기업 [지식재산권획득] 분야 최대 1백만원 (VAT제외) || ... 후보 9개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123622,limit_candidate_large_delta
PBLN_000000000123659,[경북] 2026년 3차 지역기업 성장사다리 지원사업 통합 추가 공고,중소벤처기업부,4500.0,"최대 4,500만원",support_amount,subtract,1500.0,"최대 1,500만원",support_amount,subtract,0.333x,new_half_or_less,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=4500,new=1500","R&D연계기업(최대 15,000천원) 지원 - 기술혁신","1500.0만원/unknown/review: 경북지역 주력산업 분야(KSIC코드 첨부 必)를 영위하는 중소기업 ☞ 초기ㆍ잠재기업(최대 15,000천원) || 1500.0만원/support_amount/subtract: R&D연계기업(최대 15,000천원) 지원 - 기술혁신 || 2000.0만원/self_funding/review: 지원금이2,000만원이라면기업부담금은200만원이상이필수이며 || 200.0만원/self_funding/review: 000만원이라면기업부담금은200만원이상이필수이며 || 600000.0만원/revenue_condition/review: 잠재기업프로그램은어떤기업이신청할수있나요？A5-1ü2025년매출액60억미만이며본사기준경북지역에소재하면지원가능합니다 || 600000.0만원/revenue_condition/review: Q5-2환동해권소재기업은무조건별도공고(환동해권전용)으로신청해야 하나요?A5-2ü환동해권소재기업중잠재기업(전년도매출액60억미만)기업만RMS내별도공고(환동해권전용)으로신청하셔야합니다 || 1500.0만원/support_amount/subtract: 추가로선택한프로그램의지원금합이1,500만원이내여야합니다 || 2000.0만원/consulting_fee/recommend_only: (2,000만원한도)ü(글로벌구조화형예시)해외마케팅(필수)+제품고급화+시장조사ü(글로벌고도화형예시)해외특허(필수)+시험분석+컨설팅ü(제조혁신 || ... 후보 1개 추가",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123659,limit_candidate_large_delta
PBLN_000000000123671,[전북] 2026년 2차 혁신성장 R&D+(연구개발)사업 지원사업 모집 공고,전북특별자치도,2470.0,"최대 2,470만원",support_amount,subtract,95000.0,최대 9.5억원,support_amount,subtract,38.5x,new_10x_plus,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=2470,new=95000",대학 및 기업 등 ☞ 혁신성장산업 분야 도내기업의 상용화 가능 기술개발 과제 집중 지원 - 투자유치 : 과제당 110백만원 이내 - 구매조건부 : 과제당 110백만원 이내 - 자유공모형 : 과제당 950백만원 이내 사업신청 방법 온라인 접수 (전북R&D종합정보시스템) 사업신청 사이트 온라인신청 바로가기 문의처 전북테크노파크 과학기술진흥단 R&D지원팀,11000.0만원/support_amount/subtract: 대학 및 기업 등 ☞ 혁신성장산업 분야 도내기업의 상용화 가능 기술개발 과제 집중 지원 - 투자유치 : 과제당 110백만원 이내 - 구매조건부 : 과제당 110백만원 이내 - 자유공모형 : 과제당 950백만원 이내 사업신청 방법 온라인 접수 (전북R&D종합정보시스템 || 11000.0만원/support_amount/subtract: 대학 및 기업 등 ☞ 혁신성장산업 분야 도내기업의 상용화 가능 기술개발 과제 집중 지원 - 투자유치 : 과제당 110백만원 이내 - 구매조건부 : 과제당 110백만원 이내 - 자유공모형 : 과제당 950백만원 이내 사업신청 방법 온라인 접수 (전북R&D종합정보시스템) 사업신청 사이트 온 || 95000.0만원/support_amount/subtract: 대학 및 기업 등 ☞ 혁신성장산업 분야 도내기업의 상용화 가능 기술개발 과제 집중 지원 - 투자유치 : 과제당 110백만원 이내 - 구매조건부 : 과제당 110백만원 이내 - 자유공모형 : 과제당 950백만원 이내 사업신청 방법 온라인 접수 (전북R&D종합정보시스템) 사업신청 사이트 온 || 2470.0만원/unknown/review: 장비 및 재료비 ③ 연구활동비 나 간접비 합계(원) 100% 2) 직접비 ① 인건비(최대 24.7백만원 이내) 氠瑢 구분 성명 직위 (A) (B) (C) 계 비고 실지급액 (연봉/12) 참여기간 (개월) 참여율 (%) 현금 현물 계 내부 인건비 || 100.0만원/non_cash/recommend_only: 000 000 3 일반 연구용 소모품 1백만원이내 시제품제작비 000 시험 분석 || 100.0만원/support_amount/subtract: 합계 ③ 연구활동비(도지원금의 10% 이내) 氠瑢 구분 내역 회수 (수량) 단가(원) 금액(원) 비고 연구 활동비 汫╣ 위탁정산수수료 汫ॣ 汫╣ 고정비 汫ॣ 전문가 활용비 국내여비 1백만원 이내 회의비 1백만원 이내 사무용품비 1백만원 이내 교육 || 100.0만원/support_amount/subtract: 합계 ③ 연구활동비(도지원금의 10% 이내) 氠瑢 구분 내역 회수 (수량) 단가(원) 금액(원) 비고 연구 활동비 汫╣ 위탁정산수수료 汫ॣ 汫╣ 고정비 汫ॣ 전문가 활용비 국내여비 1백만원 이내 회의비 1백만원 이내 사무용품비 1백만원 이내 교육 || 100.0만원/support_amount/subtract: 합계 ③ 연구활동비(도지원금의 10% 이내) 氠瑢 구분 내역 회수 (수량) 단가(원) 금액(원) 비고 연구 활동비 汫╣ 위탁정산수수료 汫ॣ 汫╣ 고정비 汫ॣ 전문가 활용비 국내여비 1백만원 이내 회의비 1백만원 이내 사무용품비 1백만원 이내 교육 || ... 후보 47개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123671,limit_candidate_large_delta
PBLN_000000000123731,[대구] 2026년 수요맞춤형 AI솔루션 개발ㆍ실증 지원 사업 컨소시엄 모집 재공고(제조업 AI융합 기반 조성사업),대구광역시,210.0,최대 210만원,support_amount,subtract,1100.0,"최대 1,100만원",non_cash,recommend_only,5.24x,new_2x_plus,needs_manual_review,hold,문맥만으로 기존값/새값 확정이 어렵습니다(needs_manual_review).,large_amount_delta,"type_changed:support_amount->non_cash | roi_method_changed:subtract->recommend_only | amount_delta_20_percent:old=210,new=1100","인증 11,000천원 필히 계상 - 일반용역비에 성과홍보비(매체 보도",5000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30 || 5000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 60 || 10000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천 || 10000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 30000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 30000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 50000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 50000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || ... 후보 8개 추가,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123731,manual_review_pattern
PBLN_000000000123764,AI융합 의료기기 신뢰성 강화 및 성능 평가ㆍ실증 사업 수혜기업 모집 공고,산업통상부,2280.0,"최대 2,280만원",subsidy,subtract,960.0,최대 960만원,non_cash,recommend_only,0.421x,new_half_or_less,needs_manual_review,hold,문맥만으로 기존값/새값 확정이 어렵습니다(needs_manual_review).,large_amount_delta,"type_changed:subsidy->non_cash | roi_method_changed:subtract->recommend_only | amount_delta_20_percent:old=2280,new=960","000천원정부지원금의 20%9,600천원협약일 ~10월 말 ③ 임상 설계 (1건) - 임상시험계획서 작성 컨설팅","1000.0만원/total_project_cost/review: FDA 등 기술문서 제출에 즉시 활용 가능한 결과보고서 및 성적서 발행- 지원기관 : (재)한국AI의료헬스케어연구원- 총 사업비 및 지원 기간 정부지원금민간부담금(20%)총 사업비(VAT별도) 지원 기간최대 10,000천원정부지원금의 20%12 || 1200.0만원/unknown/review: 000천원정부지원금의 20%12,000천원협약일 ~10월 말 ② 성능평가 (5건) - 데이터 기반 알고리즘 || 800.0만원/total_project_cost/review: FDA 등 기술문서 제출에 즉시 활용 가능한 결과보고서 및 성적서 발행- 지원기관 : (재)한국AI의료헬스케어연구원- 총사업비 및 지원 기간 정부지원금민간부담금(20%)총 사업비(VAT별도) 지원 기간최대 8,000천원정부지원금의 20%9 || 960.0만원/non_cash/recommend_only: 000천원정부지원금의 20%9,600천원협약일 ~10월 말 ③ 임상 설계 (1건) - 임상시험계획서 작성 컨설팅 || 1900.0만원/total_project_cost/review: 비용효과성(문헌조사기반) 분석- 지원기관 : (재)충북테크노파크- 총 사업비 및 지원 기간 정부지원금민간부담금(20%)총사업비(VAT별도) 지원 기간최대 19,000천원정부지원금의 20%22 || 2280.0만원/unknown/review: 000천원정부지원금의 20%22,800천원협약일 ~10월 말 ⑥ 보안체계 (7건) - 보안・운영 체계(ISO 27001/HIPAA) 구축 지원",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123764,manual_review_pattern
SMARTFACTORY:2025-N-0202:2,2026년 디지털협업공장 구축 지원사업 컨소시엄 모집공고,스마트공장 사업관리시스템,5000.0,최대 0.5억원,support_amount,subtract,25000.0,최대 2.5억원,support_amount,subtract,5x,new_2x_plus,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=5000,new=25000","대 2억원, (동일수준) 최대 0.5억원최대 2억원 이내(단, 목표수준별 2회, 2.5억원 한도) 1. 사업 개요□사업개요◦(사업목적)개별공장의스마트화지원을넘어스마트공장간","20000.0만원/support_amount/subtract: 접수기간선정평가협약’25년 12월 8일 ~ ’26년 1월 7일’26년 1~3월’26년 4월 ~ 구 분 사업공고 주요변경사항2025년도 2026년도지원한도(고도화) 최대 2억원 || 5000.0만원/unknown/review: (동일수준) 최대 0.5억원최대 2억원 이내(단 || 20000.0만원/support_amount/subtract: 년도 2026년도지원한도(고도화) 최대 2억원, (동일수준) 최대 0.5억원최대 2억원 이내(단, 목표수준별 2회, 2.5억원 한도) 1. 사업 개요□사업개요◦(사업목 || 25000.0만원/support_amount/subtract: 대 2억원, (동일수준) 최대 0.5억원최대 2억원 이내(단, 목표수준별 2회, 2.5억원 한도) 1. 사업 개요□사업개요◦(사업목적)개별공장의스마트화지원을넘어스마트공장간 || 100000.0만원/total_project_cost/review: 유통‧ 물류관리등의컨소시엄간연계및공동활용이가능한스마트시스템구축지원-(개별스마트공장구축)제품설계‧ 생산공정개선등스마트공장솔루션구축및이와연동되는자동화장비‧ 제어기‧ 센서등구축지원□지원과제및조건◦(지원과제)6개컨소시엄내외◦(지원조건)컨소시엄당정부지원금최대10억(총사업비50%이내)-(개별기업) || 25000.0만원/total_project_cost/review: 유통‧ 물류관리등의컨소시엄간연계및공동활용이가능한스마트시스템구축지원-(개별스마트공장구축)제품설계‧ 생산공정개선등스마트공장솔루션구축및이와연동되는자동화장비‧ 제어기‧ 센서등구축지원□지원과제및조건◦(지원과제)6개컨소시엄내외◦(지원조건)컨소시엄당정부지원금최대10억(총사업비50%이내)-(개별기업) || 20000.0만원/support_amount/subtract: 업)목표수준별총2.5억원내에서2회(1회차고도화→2회차동일수준)까지지원하되,회당최대2억원한도,지원비율50%이내에서지원 * 예시 : 26년(목표수준 중간1, 고도화) 1. || 15000.0만원/unknown/review: 고도화) 1.5억 → ‘27년 이후(목표수준 중간1 || ... 후보 53개 추가",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0202&pbancSn=2,limit_candidate_large_delta
